construction,p,q,spectral_radius,condition_state_cov,status,error,gc,gaussian_te,gaussian_cmi,direct_cs,spectral_gc,spectral_cs,max_rho2,rank,abs_gc_spectral_error,abs_cs_spectral_error,abs_te_cmi_error
168,4,1,0.7873424865246939,20.330810313013565,ok,,1.695093632509143,0.8475468162545715,0.8475468162545715,0.6192594453344413,1.6950936325091432,0.6192594453344418,0.8164179610239863,1,2.220446049250313e-16,4.440892098500626e-16,0.0
169,3,4,0.2653063081661568,11.800333195726564,ok,,0.2934007203699125,0.14670036018495625,0.14670036018495625,0.07942534883119912,0.2934007203699122,0.07942534883119887,0.2281884777607501,3,2.7755575615628914e-16,2.498001805406602e-16,0.0
170,3,3,0.8330366425319347,11.051857838324642,ok,,1.233603816566492,0.616801908283246,0.616801908283246,0.41362938371794744,1.233603816566492,0.4136293837179478,0.6931348193327936,3,0.0,3.3306690738754696e-16,0.0
171,5,1,0.13696897862682633,13.193700438236148,ok,,0.024281791160155136,0.012140895580077568,0.012140895580077568,0.006125499265287715,0.024281791160155188,0.006125499265287808,0.02398936016692949,1,5.204170427930421e-17,9.280770596475918e-17,0.0
172,5,1,0.6899157699059386,11.153652725730495,ok,,0.8424130093447622,0.4212065046723811,0.4212065046723811,0.26766773776046104,0.8424130093447624,0.26766773776046027,0.5693299422666112,1,2.220446049250313e-16,7.771561172376096e-16,0.0
173,2,5,0.6972636025867022,10.804254086281423,ok,,0.6617993552635854,0.3308996776317927,0.3308996776317927,0.1854816033566724,0.6617993552635852,0.18548160335667158,0.32663352601656626,2,1.1102230246251565e-16,8.326672684688674e-16,0.0
174,3,1,0.06075947853052099,9.408167328858653,ok,,0.0016568766608030527,0.0008284383304015264,0.0008284383304015264,0.00041447646039749486,0.0016568766608030176,0.0004144764603979405,0.0016555047984419722,1,3.5128150388530344e-17,4.456613030001666e-16,0.0
175,2,3,0.5798474186052537,9.634816560314832,ok,,0.5343782359028314,0.2671891179514157,0.2671891179514157,0.14872527651023226,0.534378235902831,0.14872527651023226,0.32131840250166027,2,4.440892098500626e-16,0.0,0.0
176,1,2,0.2001901319705932,8.72230930663302,ok,,0.006030630416104965,0.0030153152080524825,0.0030153152080524825,0.001511063722965833,0.006030630416104973,0.0015110637229656756,0.006012482663619331,1,7.806255641895632e-18,1.5742615544489524e-16,0.0
177,3,4,0.11249857497327069,8.986513062596623,ok,,0.027852541105147566,0.013926270552573783,0.013926270552573783,0.006998901405222746,0.027852541105147576,0.0069989014052232925,0.01807936294652498,3,1.0408340855860843e-17,5.464378949326942e-16,0.0
178,5,4,0.3208390633120917,16.500345014109783,ok,,0.2798456580429282,0.1399228290214641,0.1399228290214641,0.07356382996954469,0.27984565804292816,0.07356382996954519,0.16644212415652104,4,5.551115123125783e-17,4.996003610813204e-16,0.0
179,3,1,0.4700172327516769,9.103558701144705,ok,,0.03175497623076906,0.01587748811538453,0.01587748811538453,0.008032778253255657,0.03175497623076906,0.008032778253255667,0.0312560817122176,1,0.0,1.0408340855860843e-17,0.0
180,5,5,0.43895310490681494,16.706391240623148,ok,,0.3392589630560719,0.16962948152803595,0.16962948152803595,0.08897168549847656,0.33925896305607217,0.08897168549847664,0.17339332509035293,5,2.7755575615628914e-16,8.326672684688674e-17,0.0
181,1,2,0.16965368249533863,8.471956289340435,ok,,0.03380641186039468,0.01690320593019734,0.01690320593019734,0.008558142426976278,0.03380641186039478,0.008558142426975723,0.03324136047015175,1,9.71445146547012e-17,5.551115123125783e-16,0.0
182,5,4,0.8341795719132319,54.1517910359705,ok,,2.5383516085741977,1.2691758042870989,1.2691758042870989,0.8915107804306155,2.538351608574196,0.8915107804306166,0.8488090039906534,4,1.7763568394002505e-15,1.1102230246251565e-15,0.0
183,3,2,0.6855962846205222,11.65598712486818,ok,,0.28384607502528447,0.14192303751264224,0.14192303751264224,0.07515902644995354,0.2838460750252847,0.0751590264499534,0.1780752378409061,2,2.220446049250313e-16,1.3877787807814457e-16,0.0
184,5,3,0.750764878276492,9.057247498259553,ok,,2.015050395614818,1.007525197807409,1.007525197807409,0.6389420777498698,2.015050395614818,0.6389420777498708,0.6538969257959307,3,0.0,9.992007221626409e-16,0.0
185,5,2,0.6719765652686556,13.16967675917584,ok,,0.5747977967736597,0.28739889838682986,0.28739889838682986,0.1662164255412799,0.5747977967736602,0.16621642554127933,0.3982371852329453,2,4.440892098500626e-16,5.828670879282072e-16,0.0
186,3,3,0.09695248541436637,14.370945815268243,ok,,0.01018511176795811,0.005092555883979055,0.005092555883979055,0.0025547602487376864,0.010185111767957989,0.002554760248737163,0.009449691751918265,3,1.214306433183765e-16,5.234528088760015e-16,0.0
187,5,5,0.5047108166678211,14.115745399224815,ok,,0.5639906040863488,0.2819953020431744,0.2819953020431744,0.15653188448275834,0.5639906040863484,0.156531884482757,0.3360447790420947,5,4.440892098500626e-16,1.3322676295501878e-15,0.0
188,4,5,0.41917511864180146,10.594162073991882,ok,,0.2912150138502596,0.1456075069251298,0.1456075069251298,0.07709263312430625,0.29121501385025916,0.07709263312430527,0.18866187267522608,4,4.440892098500626e-16,9.853229343548264e-16,0.0
189,5,3,0.11759187546602806,15.324024008268816,ok,,0.049591461916868584,0.024795730958434292,0.024795730958434292,0.012522678116908104,0.049591461916868314,0.012522678116907887,0.03248858457121816,3,2.706168622523819e-16,2.1684043449710089e-16,0.0
190,3,4,0.21796087154516747,23.743249280376194,ok,,0.18895719565620828,0.09447859782810414,0.09447859782810414,0.04962797145313935,0.1889571956562081,0.04962797145313917,0.1480920046580664,3,1.6653345369377348e-16,1.8041124150158794e-16,0.0
191,1,4,0.2708400293521658,7.372559021048364,ok,,0.033735858306503275,0.016867929153251637,0.016867929153251637,0.00854006106919769,0.0337358583065035,0.008540061069197885,0.03317314980615373,1,2.220446049250313e-16,1.942890293094024e-16,0.0
192,5,5,0.2537654466175803,15.305549794561324,ok,,0.10029466958013855,0.050147334790069276,0.050147334790069276,0.025494061691160752,0.1002946695801392,0.025494061691160856,0.05811852517414731,5,6.522560269672795e-16,1.0408340855860843e-16,0.0
193,5,2,0.1072305900602982,9.83314382693084,ok,,0.004125906720924444,0.002062953360462222,0.002062953360462222,0.0010326922533812066,0.004125906720924492,0.0010326922533807693,0.0035503045692187145,2,4.85722573273506e-17,4.373671563806525e-16,0.0
194,5,3,0.15596257675847608,13.66447007867521,ok,,0.032742847120049795,0.016371423560024898,0.016371423560024898,0.008231816501806932,0.032742847120049885,0.00823181650180717,0.017742860668899473,3,9.020562075079397e-17,2.3765711620882257e-16,0.0
195,3,3,0.837975258742309,9.964368109392845,ok,,1.912538046428924,0.956269023214462,0.956269023214462,0.6046546526148227,1.9125380464289243,0.6046546526148218,0.6418985771461213,3,2.220446049250313e-16,8.881784197001252e-16,0.0
196,2,4,0.11834124193708317,9.246744079459113,ok,,0.044919826867874324,0.022459913433937162,0.022459913433937162,0.011338405494953463,0.04491982686787384,0.011338405494953454,0.030735545672366707,2,4.85722573273506e-16,8.673617379884035e-18,0.0
197,3,1,0.5496524374412396,4.099572795077684,ok,,0.3620743287489875,0.18103716437449374,0.18103716437449374,0.10205635118266354,0.36207432874898726,0.1020563511826632,0.30376938403222276,1,2.220446049250313e-16,3.469446951953614e-16,0.0
198,4,1,0.5933687119717613,12.123128194268284,ok,,0.5443925323952271,0.27219626619761356,0.27219626619761356,0.16131892900526434,0.5443925323952273,0.16131892900526418,0.41980587455350826,1,2.220446049250313e-16,1.6653345369377348e-16,0.0
199,5,1,0.5649666709169004,12.769418864776927,ok,,0.32401789440894835,0.16200894720447417,0.16200894720447417,0.09030811796084848,0.32401789440894824,0.09030811796084803,0.2767626996399714,1,1.1102230246251565e-16,4.440892098500626e-16,0.0
200,4,1,0.19931142035942634,18.19706925858544,ok,,0.07396549909710133,0.036982749548550665,0.036982749548550665,0.018997921327569056,0.07396549909710133,0.01899792132756907,0.07129626559406782,1,0.0,1.3877787807814457e-17,0.0
201,4,1,0.5478033706067938,7.050665898488239,ok,,0.36211778279549445,0.18105889139774722,0.18105889139774722,0.10206989324474947,0.36211778279549445,0.10206989324474955,0.30379963741246807,1,0.0,8.326672684688674e-17,0.0
202,2,5,0.20290951286231923,11.928976196266044,ok,,0.01527683351981557,0.007638416759907785,0.007638416759907785,0.0038370693893625685,0.015276833519815649,0.003837069389361454,0.013637969379451961,2,7.979727989493313e-17,1.1145598333150986e-15,0.0
203,1,5,0.3406317801487676,8.96049653871384,ok,,0.03178464184527341,0.015892320922636705,0.015892320922636705,0.008040369963071115,0.03178464184527343,0.008040369963071062,0.03128481966958429,1,2.0816681711721685e-17,5.204170427930421e-17,0.0
204,4,1,0.5565744207467502,6.965781115779603,ok,,0.22654039897723066,0.11327019948861533,0.11327019948861533,0.06126273753296463,0.22654039897723055,0.06126273753296421,0.2027128679223338,1,1.1102230246251565e-16,4.163336342344337e-16,0.0
205,1,5,0.733222581865649,9.662294102844772,ok,,0.6571208818040299,0.32856044090201497,0.32856044090201497,0.20025580916313057,0.65712088180403,0.2002558091631303,0.4816584451957549,1,1.1102230246251565e-16,2.7755575615628914e-16,0.0
206,3,5,0.8301107974107088,11.426027717186152,ok,,1.5758962791068793,0.7879481395534397,0.7879481395534397,0.5063955102521778,1.5758962791068774,0.5063955102521751,0.6819696742835247,3,1.9984014443252818e-15,2.6645352591003757e-15,0.0
207,1,3,0.5336242563522947,4.122161797757972,ok,,0.035736479062445925,0.017868239531222962,0.017868239531222962,0.009053132865535662,0.03573647906244574,0.009053132865535695,0.035105470105498186,1,1.8735013540549517e-16,3.2959746043559335e-17,0.0
208,1,5,0.588702388105404,12.396391272467916,ok,,0.3313348264100224,0.1656674132050112,0.1656674132050112,0.09254945646478241,0.3313348264100216,0.09254945646478113,0.28203526476379853,1,7.771561172376096e-16,1.27675647831893e-15,0.0
209,5,4,0.3595512609913932,12.08229657431198,ok,,0.9219420116066197,0.46097100580330985,0.46097100580330985,0.26676594752925453,0.9219420116066198,0.266765947529254,0.4094569894343736,4,1.1102230246251565e-16,5.551115123125783e-16,0.0
210,1,1,0.05610673863848963,9.518491717803741,ok,,0.0026335490535603356,0.0013167745267801678,0.0013167745267801678,0.000659037188632583,0.002633549053560316,0.0006590371886324978,0.002630084305446984,1,1.951563910473908e-17,8.521829075736065e-17,0.0
211,1,5,0.14668150228064727,14.702658403033247,ok,,0.0437840137911637,0.02189200689558185,0.02189200689558185,0.01112441100717021,0.0437840137911642,0.011124411007169611,0.04283933134706986,1,4.996003610813204e-16,5.984795992119984e-16,0.0
212,4,5,0.3098112928344762,16.10695451105991,ok,,0.21054745233921635,0.10527372616960817,0.10527372616960817,0.055011804652543184,0.21054745233921626,0.05501180465254496,0.14507466616730233,4,8.326672684688674e-17,1.7763568394002505e-15,0.0
213,4,1,0.7229486148415827,5.625243246363844,ok,,0.4533656337226811,0.22668281686134056,0.22668281686134056,0.13113118534493529,0.4533656337226813,0.13113118534493506,0.3645142638725891,1,1.6653345369377348e-16,2.220446049250313e-16,0.0
214,2,5,0.4826557777972851,7.853741272912395,ok,,0.38397769514028907,0.19198884757014453,0.19198884757014453,0.10493753326365773,0.383977695140289,0.10493753326365665,0.26467220024610694,2,5.551115123125783e-17,1.0824674490095276e-15,0.0
215,5,5,0.6068221653877717,11.738596495277141,ok,,0.5447216049446351,0.27236080247231753,0.27236080247231753,0.1460732034485268,0.5447216049446352,0.14607320344852762,0.23860820984994552,5,1.1102230246251565e-16,8.049116928532385e-16,0.0
216,1,4,0.3212465414877976,11.507600176498247,ok,,0.07504705094845576,0.03752352547422788,0.03752352547422788,0.019283135466511503,0.07504705094845586,0.019283135466511645,0.07230016385550328,1,9.71445146547012e-17,1.4224732503009818e-16,0.0
217,5,1,0.25700278587051084,14.05131427195211,ok,,0.07542710151061444,0.03771355075530722,0.03771355075530722,0.019383408045221984,0.07542710151061449,0.019383408045222216,0.07265266971047735,1,5.551115123125783e-17,2.3245294578089215e-16,0.0
218,3,3,0.2824141490079401,9.016436069606597,ok,,0.03421158773068411,0.017105793865342056,0.017105793865342056,0.0086155290067369,0.034211587730684126,0.008615529006736344,0.023908888031386834,3,1.3877787807814457e-17,5.551115123125783e-16,0.0
219,5,3,0.30942874951495075,10.59632499550148,ok,,0.5199762231449313,0.25998811157246565,0.25998811157246565,0.15124552844185146,0.5199762231449313,0.15124552844185235,0.3917377787782388,3,0.0,8.881784197001252e-16,0.0
220,5,1,0.6155844971256372,6.332128663279501,ok,,0.6175585856352969,0.30877929281764843,0.30877929281764843,0.18640242435304266,0.6175585856352966,0.1864024243530416,0.4607406126124599,1,2.220446049250313e-16,1.0547118733938987e-15,0.0
221,5,1,0.5969927317733125,16.974778545259486,ok,,0.21509580920650095,0.10754790460325048,0.10754790460325048,0.057954262299891646,0.2150958092065009,0.05795426229989143,0.19353583021639995,1,5.551115123125783e-17,2.1510571102112408e-16,0.0
222,4,3,0.5036372117413844,10.063642002064078,ok,,0.5635147565764544,0.2817573782882272,0.2817573782882272,0.15320123124309415,0.5635147565764547,0.1532012312430937,0.2686516786157033,3,2.220446049250313e-16,4.440892098500626e-16,0.0
223,2,3,0.8285666050597841,6.214016568011686,ok,,1.0477999032741483,0.5238999516370741,0.5238999516370741,0.3212785906690847,1.0477999032741478,0.32127859066908454,0.561425347110295,2,4.440892098500626e-16,1.6653345369377348e-16,0.0
224,1,5,0.6415737571701082,6.777493036788198,ok,,0.4286031937278858,0.2143015968639429,0.2143015968639429,0.12312292095054023,0.4286031937278861,0.12312292095053909,0.3485816352038737,1,2.7755575615628914e-16,1.1379786002407855e-15,0.0
225,5,3,0.2603050099531075,10.837287101332867,ok,,0.15808272954886582,0.07904136477443291,0.07904136477443291,0.041609713938448145,0.15808272954886549,0.04160971393844898,0.14024569161475148,3,3.3306690738754696e-16,8.326672684688674e-16,0.0
226,5,2,0.48402009911151905,16.175547536207777,ok,,0.22016451050803243,0.11008225525401621,0.11008225525401621,0.057396929441836164,0.22016451050803237,0.05739692944183515,0.12778207478555179,2,5.551115123125783e-17,1.0130785099704553e-15,0.0
227,3,5,0.7454433796994643,23.5416424561518,ok,,2.4871304718975313,1.2435652359487657,1.2435652359487657,0.9142030942062149,2.4871304718975344,0.9142030942062176,0.8794076316176113,3,3.1086244689504383e-15,2.6645352591003757e-15,0.0
228,4,2,0.7842097853602644,14.70625719726311,ok,,2.109354474499187,1.0546772372495934,1.0546772372495934,0.7462850499803357,2.1093544744991863,0.7462850499803353,0.8280791775076025,2,4.440892098500626e-16,4.440892098500626e-16,0.0
229,2,2,0.40929299700591204,9.160236344335734,ok,,0.015428751548035913,0.007714375774017956,0.007714375774017956,0.003869139486214035,0.015428751548036045,0.0038691394862139976,0.009745879965698848,2,1.3183898417423734e-16,3.729655473350135e-17,0.0
230,3,3,0.528036295833755,10.790306451873565,ok,,0.4432351745472999,0.22161758727364994,0.22161758727364994,0.12390797694190958,0.4432351745473,0.12390797694191047,0.3172960632247809,3,1.1102230246251565e-16,8.881784197001252e-16,0.0
231,5,3,0.26779840189020526,16.944246729819447,ok,,0.2250140057640047,0.11250700288200235,0.11250700288200235,0.05880080927380593,0.22501400576400485,0.05880080927380575,0.1435915942287602,3,1.3877787807814457e-16,1.8041124150158794e-16,0.0
232,2,1,0.7830907582742181,9.74197378731849,ok,,0.010270371726317895,0.0051351858631589475,0.0051351858631589475,0.0025774647940770556,0.010270371726317921,0.002577464794076699,0.010217811550032261,1,2.6020852139652106e-17,3.5648567431323386e-16,0.0
233,4,1,0.609998123751306,5.153797696576034,ok,,0.5265193411359186,0.2632596705679593,0.2632596705679593,0.15530057942279507,0.5265193411359187,0.15530057942279601,0.4093427276056392,1,1.1102230246251565e-16,9.43689570931383e-16,0.0
234,3,2,0.4209461073050899,6.447252497479105,ok,,0.13198128769287631,0.06599064384643816,0.06599064384643816,0.03437990697572735,0.1319812876928762,0.03437990697572685,0.11521850357226669,2,1.1102230246251565e-16,4.996003610813204e-16,0.0
235,3,4,0.4487226013856355,8.812170291555425,ok,,0.44775617993797784,0.22387808996898892,0.22387808996898892,0.12428859910455792,0.44775617993797795,0.12428859910455818,0.3091646988197546,3,1.1102230246251565e-16,2.636779683484747e-16,0.0
236,5,3,0.380377375938048,13.440502908594851,ok,,0.06128507240666381,0.030642536203331905,0.030642536203331905,0.015473031009256566,0.061285072406663796,0.01547303100925643,0.032016670370310675,3,1.3877787807814457e-17,1.3530843112619095e-16,0.0
237,1,5,0.3107803807631538,16.99844518423399,ok,,0.009743205719409176,0.004871602859704588,0.004871602859704588,0.002444686662122386,0.00974320571940942,0.0024446866621228706,0.009695894469653238,1,2.445960101127298e-16,4.844215306665234e-16,0.0
238,2,5,0.16464666467262287,10.331226971667121,ok,,0.04625328241224036,0.02312664120612018,0.02312664120612018,0.011674649752384525,0.04625328241224094,0.011674649752384338,0.030506179896760913,2,5.828670879282072e-16,1.8735013540549517e-16,0.0
239,2,5,0.5823193368441275,10.691716085911152,ok,,0.4522038230714407,0.22610191153572035,0.22610191153572035,0.12897985938157763,0.45220382307144125,0.1289798593815779,0.347654574179554,2,5.551115123125783e-16,2.7755575615628914e-16,0.0
240,3,4,0.167209711075584,14.90278983255654,ok,,0.027973290897082226,0.013986645448541113,0.013986645448541113,0.007019703491298657,0.02797329089708207,0.0070197034912988345,0.012423877971844797,3,1.5612511283791264e-16,1.7780915628762273e-16,0.0
241,2,3,0.09122935292213095,12.721628155286835,ok,,0.00961073946493296,0.00480536973246648,0.00480536973246648,0.00240767286234167,0.009610739464933276,0.0024076728623416833,0.006664042509688246,2,3.157196726277789e-16,1.3444106938820255e-17,0.0
242,3,3,0.3915041965297316,11.171699842320596,ok,,0.15242627674307552,0.07621313837153776,0.07621313837153776,0.03961676469819242,0.15242627674307563,0.03961676469819196,0.11829322002115435,3,1.1102230246251565e-16,4.579669976578771e-16,0.0
243,5,2,0.27401689112436856,15.000081647191193,ok,,0.07680423724715443,0.03840211862357722,0.03840211862357722,0.01954921554357103,0.07680423724715461,0.019549215543570673,0.05671229146417088,2,1.8041124150158794e-16,3.5735303605122226e-16,0.0
244,5,4,0.5348760432922087,11.625270814672263,ok,,1.1013372982122047,0.5506686491061024,0.5506686491061024,0.3247189600756686,1.1013372982122047,0.3247189600756672,0.48372081007731355,4,0.0,1.3877787807814457e-15,0.0
245,5,2,0.8406912885145681,88.9930254429935,ok,,1.966732854599078,0.983366427299539,0.983366427299539,0.69392450190779,1.9667328545990774,0.6939245019077884,0.8166137317271942,2,6.661338147750939e-16,1.5543122344752192e-15,0.0
246,5,4,0.8261674161204545,8.864279802016188,ok,,0.8963414324552148,0.4481707162276074,0.4481707162276074,0.2531966218272057,0.8963414324552149,0.25319662182720687,0.3498345944838241,4,1.1102230246251565e-16,1.1657341758564144e-15,0.0
247,4,1,0.5776084472466803,11.54028827149768,ok,,1.034963722469051,0.5174818612345256,0.5174818612345256,0.3417105848045172,1.0349637224690513,0.3417105848045173,0.6447607321052684,1,2.220446049250313e-16,1.1102230246251565e-16,0.0
248,4,5,0.6809551285700308,10.167761011674605,ok,,1.2958478291129176,0.6479239145564588,0.6479239145564588,0.3953873257706837,1.295847829112918,0.39538732577068336,0.570984237125629,4,4.440892098500626e-16,3.3306690738754696e-16,0.0
249,4,4,0.08180519249021043,14.40404000608885,ok,,0.012414773001172774,0.006207386500586387,0.006207386500586387,0.0031131855250627893,0.012414773001172956,0.0031131855250626935,0.009722163730353504,4,1.8214596497756474e-16,9.584347204771859e-17,0.0
250,1,4,0.33193739926237703,16.781255889469843,ok,,0.03874040495065312,0.01937020247532656,0.01937020247532656,0.009824892427843235,0.038740404950653576,0.009824892427843498,0.037999592722036325,1,4.579669976578771e-16,2.636779683484747e-16,0.0
251,5,1,0.6255939996785314,5.971815866932879,ok,,0.12980396561498964,0.06490198280749482,0.06490198280749482,0.033996176821751156,0.12980396561498966,0.03399617682175178,0.12173241530817976,1,2.7755575615628914e-17,6.245004513516506e-16,0.0
252,5,3,0.2126766433357101,21.850831415592985,ok,,0.1831005348265602,0.0915502674132801,0.0915502674132801,0.04804152185472521,0.18310053482656016,0.0480415218547239,0.1444147071099141,3,2.7755575615628914e-17,1.3114509478384662e-15,0.0
253,4,5,0.673888471863467,15.055793471365371,ok,,0.8722979549581252,0.4361489774790626,0.4361489774790626,0.24483378823427504,0.8722979549581242,0.244833788234276,0.37942059516839255,4,9.992007221626409e-16,9.71445146547012e-16,0.0
254,5,5,0.23387675628074192,11.13910634274498,ok,,0.1151991630137238,0.0575995815068619,0.0575995815068619,0.029300401935305587,0.11519916301372357,0.029300401935306523,0.06126752239050044,5,2.220446049250313e-16,9.367506770274758e-16,0.0
255,5,2,0.5572860557816348,10.117179324568271,ok,,0.18352590640561423,0.09176295320280711,0.09176295320280711,0.048585063493193914,0.18352590640561436,0.04858506349319366,0.1579584114345856,2,1.3877787807814457e-16,2.5673907444456745e-16,0.0
256,5,4,0.4699411562861848,12.559185502745475,ok,,0.4559874753045552,0.2279937376522776,0.2279937376522776,0.12435648055701698,0.45598747530455513,0.12435648055701728,0.2776304862071035,4,5.551115123125783e-17,3.0531133177191805e-16,0.0
257,2,1,0.46136959554630835,2.920313267586824,ok,,0.30804890446374233,0.15402445223187117,0.15402445223187117,0.0854456141949087,0.3080489044637425,0.08544561419490834,0.26512062175164014,1,1.6653345369377348e-16,3.608224830031759e-16,0.0
258,2,5,0.6060597506484904,7.59818273904481,ok,,0.3672695711326125,0.18363478556630625,0.18363478556630625,0.09869409542909668,0.3672695711326127,0.09869409542909792,0.22121492674538407,2,2.220446049250313e-16,1.2351231148954867e-15,0.0
259,3,3,0.6819694951891344,24.373089855017753,ok,,1.5672727652984286,0.7836363826492143,0.7836363826492143,0.4981421713660481,1.5672727652984277,0.4981421713660474,0.6402985707663568,3,8.881784197001252e-16,7.216449660063518e-16,0.0
260,1,1,0.8478000733537774,8.956120831242597,ok,,2.862147053549578,1.431073526774789,1.431073526774789,1.1622609447732144,2.8621470535495748,1.1622609447732124,0.9428540669240792,1,3.1086244689504383e-15,1.9984014443252818e-15,0.0
261,3,3,0.8349266375314066,33.289479864719475,ok,,2.424927187306973,1.2124635936534864,1.2124635936534864,0.8638556078676984,2.424927187306972,0.8638556078676983,0.8481272518848646,3,8.881784197001252e-16,1.1102230246251565e-16,0.0
262,3,4,0.09249125289367355,15.872819645426427,ok,,0.007375522177858723,0.0036877610889293616,0.0036877610889293616,0.0018473050533795998,0.00737552217785895,0.0018473050533793396,0.005914823046055676,3,2.2638141361497333e-16,2.6020852139652106e-16,0.0
263,3,2,0.41420195157023987,5.551812625044102,ok,,0.20154691188532015,0.10077345594266007,0.10077345594266007,0.052745012679763725,0.20154691188532023,0.05274501267976299,0.14191413614405204,2,8.326672684688674e-17,7.355227538141662e-16,0.0
264,2,5,0.6315961950973626,13.234660468762613,ok,,0.3165058369018412,0.1582529184509206,0.1582529184509206,0.08643683760174703,0.31650583690184075,0.08643683760174597,0.24745661163409535,2,4.440892098500626e-16,1.0547118733938987e-15,0.0
265,3,1,0.8207917193240791,13.859681877837605,ok,,0.5322095481802497,0.26610477409012484,0.26610477409012484,0.1572118753500935,0.5322095481802496,0.157211875350093,0.4126941456038451,1,1.1102230246251565e-16,4.996003610813204e-16,0.0
266,5,3,0.41967733114058675,8.179628195226783,ok,,0.30468199966021364,0.15234099983010682,0.15234099983010682,0.08066441331386454,0.30468199966021364,0.08066441331386537,0.18486573141735163,3,0.0,8.326672684688674e-16,0.0
267,5,2,0.1925227160417323,10.614780648393554,ok,,0.055501028064626756,0.027750514032313378,0.027750514032313378,0.014150607603869325,0.05550102806462686,0.014150607603869166,0.052977573580465016,2,1.0408340855860843e-16,1.5959455978986625e-16,0.0
268,4,5,0.49877520356803107,6.90464479981325,ok,,0.28415363405747585,0.14207681702873792,0.14207681702873792,0.0736559197469413,0.2841536340574758,0.07365591974694116,0.12732534098389026,4,5.551115123125783e-17,1.3877787807814457e-16,0.0
269,4,5,0.2527423927992407,15.932676594182992,ok,,0.15712684217768969,0.07856342108884484,0.07856342108884484,0.04045687121957986,0.1571268421776895,0.040456871219579325,0.10030481463608402,4,1.942890293094024e-16,5.342948306008566e-16,0.0
270,1,3,0.6586463373486305,13.128213523776505,ok,,0.6400366011518036,0.3200183005759018,0.3200183005759018,0.1942490260123253,0.6400366011518042,0.19424902601232538,0.47272687511382117,1,5.551115123125783e-16,8.326672684688674e-17,0.0
271,5,5,0.7539647811711355,12.743650764729848,ok,,1.8311441978005831,0.9155720989002916,0.9155720989002916,0.5655511896902334,1.8311441978005822,0.565551189690233,0.6555751113917196,5,8.881784197001252e-16,4.440892098500626e-16,0.0
272,3,3,0.6882700271783918,11.91293185522439,ok,,0.46519646158875294,0.23259823079437647,0.23259823079437647,0.13013567289722605,0.4651964615887536,0.13013567289722605,0.325155599585359,3,6.661338147750939e-16,0.0,0.0
273,4,3,0.7409931344544761,33.01741642860516,ok,,1.1521550617580034,0.5760775308790017,0.5760775308790017,0.3466264285157665,1.152155061758003,0.3466264285157671,0.51953005129502,3,4.440892098500626e-16,5.551115123125783e-16,0.0
274,2,5,0.5970935760460273,11.405255100535001,ok,,0.7503086907904924,0.3751543453952462,0.3751543453952462,0.21865967465798342,0.7503086907904927,0.2186596746579833,0.4401332684755002,2,2.220446049250313e-16,1.1102230246251565e-16,0.0
275,5,2,0.6978029704031012,7.9694479314069,ok,,0.7581921806337515,0.37909609031687574,0.37909609031687574,0.21556106840640954,0.7581921806337509,0.2155610684064091,0.3633852614340826,2,5.551115123125783e-16,4.440892098500626e-16,0.0
276,5,1,0.8056088615472186,11.391037516561207,ok,,0.8871034607561199,0.44355173037805995,0.44355173037805995,0.2845111437224448,0.8871034607561202,0.284511143722445,0.5881530423911198,1,3.3306690738754696e-16,2.220446049250313e-16,0.0
277,1,3,0.27042417973221194,14.79838805248995,ok,,0.04748104111244955,0.023740520556224776,0.023740520556224776,0.01207993761150794,0.04748104111244953,0.01207993761150774,0.04637144730226293,1,2.0816681711721685e-17,2.0122792321330962e-16,0.0
278,1,4,0.5937493718272995,3.4320862530023097,ok,,0.807238240717836,0.403619120358918,0.403619120358918,0.2545645369509537,0.8072382407178352,0.2545645369509535,0.5539116447843825,1,7.771561172376096e-16,2.220446049250313e-16,0.0
279,4,1,0.7341346995986037,5.69796696194418,ok,,0.9809291142958483,0.49046455714792414,0.49046455714792414,0.3205544251467356,0.9809291142958474,0.3205544251467359,0.6250374461118059,1,8.881784197001252e-16,2.7755575615628914e-16,0.0
280,1,4,0.15252782317151456,11.636723734117675,ok,,0.00981867511907314,0.00490933755953657,0.00490933755953657,0.0024636920786504923,0.009818675119073016,0.0024636920786501072,0.009770629305849925,1,1.231653667943533e-16,3.8510861166685117e-16,0.0
281,2,1,0.14583376649281576,10.83335444299175,ok,,0.2062607687473763,0.10313038437368816,0.10313038437368816,0.05541512373966606,0.20626076874737634,0.05541512373966603,0.18637911828089726,1,2.7755575615628914e-17,2.7755575615628914e-17,0.0
282,5,2,0.22483239610156677,18.667768299491964,ok,,0.11374451060977564,0.05687225530488782,0.05687225530488782,0.02953620746165697,0.11374451060977521,0.029536207461657953,0.10348090330991448,2,4.3021142204224816e-16,9.818534874028728e-16,0.0
283,1,2,0.7195175096260438,8.652657842824684,ok,,0.4268313537653414,0.2134156768826707,0.2134156768826707,0.12255332997067914,0.4268313537653417,0.12255332997067875,0.34742640297170474,1,2.7755575615628914e-16,3.885780586188048e-16,0.0
284,1,1,0.19000586840381864,2.415768580805155,ok,,0.012492787989660359,0.006246393994830179,0.006246393994830179,0.003137798048366003,0.01249278798966033,0.0031377980483657,0.01241507705912663,1,2.949029909160572e-17,3.0270924655795284e-16,0.0
