low_gc_edge,high_gc_edge,gc_delta,h_high_minus_low,cs_low_minus_high,predicted_cs_sign,discovery_observed_reversal
399001.SZ+^NZ50->IMOEX.ME+^N225,^N100+^STOXX50E->IMOEX.ME+^GSPC,4.606868925094432e-05,-0.5827484480852799,-2.0640679233752297e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,^AXJO+^N225->^DJI+^KS11,4.952736438923466e-05,-0.5775563836209733,-2.1436544949311048e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,000001.SS+399001.SZ->^KS11+^STOXX50E,5.7682681866566554e-05,-0.6036746378856631,-2.3907119039155364e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,^AXJO+^STI->000001.SS+^KS11,7.417738665438378e-05,-0.4898104553235427,-2.6319571927907286e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,000001.SS+^KS11->^N225+^STI,8.89190163562148e-05,-0.6132035298084945,-3.1969881403656406e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,399001.SZ+^DJI->IMOEX.ME+^GSPC,9.392882650516299e-05,-0.45572809331203384,-3.079036987732944e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,^N100+^STI->IMOEX.ME+^GSPC,0.00010415965179433329,0.3540835075228519,-2.07721720993162e-05,1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,000001.SS+^DJI->IMOEX.ME+^GSPC,0.00011154305971317058,-0.5332785738543732,-3.645748005866572e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,399001.SZ+^AXJO->^DJI+^STI,0.00011384257022584165,-0.44018703621740973,-3.558899618175213e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,^AXJO+^NZ50->^GSPC+^N100,0.00011395489980969842,-0.49821646469691744,-3.6521854314057293e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,^KS11+^STI->399001.SZ+^NZ50,0.00012836645222691345,-0.564120614898423,-4.119976555734279e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,000001.SS+^N100->^DJI+^STI,0.0001375303767794378,-0.609681470658586,-4.423312617023514e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,399001.SZ+IMOEX.ME->^AXJO+^N100,0.00013803032745940413,-0.5044239208614245,-4.271499229174802e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,IMOEX.ME+^HSI->^AXJO+^DJI,0.00014139635069554402,-0.4946612732634975,-4.34147328880561e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,^DJI+^STI->000001.SS+^GSPC,0.00016428747562358126,-0.5304722974158027,-4.977217006669858e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,399001.SZ+^STOXX50E->^HSI+^N100,0.0001732504803371171,-0.5854848904079035,-5.2905218579438196e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,399001.SZ+^STOXX50E->^N100+^NZ50,0.00018106163683029308,-0.30978500229569184,-5.055581169502964e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,^N100+^N225->^DJI+^GSPC,0.0001954696715635862,-0.36720506861297314,-5.5102498489504464e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,^HSI+^N225->^GSPC+^STI,0.00020723029730262965,-0.5842351838066585,-6.149501611085913e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,000001.SS+^STOXX50E->^KS11+^N100,0.00021719440116996225,-0.5422445312960984,-6.335779302073154e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,399001.SZ+^DJI->^GSPC+^STI,0.00022124352010521875,-0.6125442581779059,-6.549197967244992e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,^KS11+^N225->^AXJO+^DJI,0.00022698645883778568,-0.45795215048748544,-6.450812702507927e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,000001.SS+^NZ50->IMOEX.ME+^STI,0.00026031967459161365,-0.61295826152239,-7.540144244456027e-05,-1,0
399001.SZ+^NZ50->IMOEX.ME+^N225,000001.SS+^IXIC->^GSPC+^STOXX50E,0.0002806576465879118,-0.6119495147774886,-8.053972678552512e-05,-1,0
399001.SZ+^N100->IMOEX.ME+^DJI,399001.SZ+^KS11->000001.SS+^DJI,4.603895885324505e-05,0.6514022563149237,-1.565269879202566e-06,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,IMOEX.ME+^N100->^IXIC+^STOXX50E,7.040145681003196e-05,0.2828026485936078,-1.342646232747706e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,399001.SZ+IMOEX.ME->000001.SS+^STOXX50E,9.085225341110004e-05,0.28124570864252946,-1.8616626868097307e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,^N100+^STI->IMOEX.ME+^GSPC,9.636538800350536e-05,0.7820119351870334,-1.2212856481666999e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,^AXJO+^KS11->000001.SS+399001.SZ,9.786775751763344e-05,0.5367655710130909,-1.640995697371663e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,399001.SZ+^HSI->IMOEX.ME+^N225,9.92584109553718e-05,0.2785342300592149,-2.0782318018776683e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,399001.SZ+^KS11->IMOEX.ME+^DJI,0.00015021071895304772,0.5463791674502874,-2.9459087813414435e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,^N100+^NZ50->IMOEX.ME+^DJI,0.0001710885059438283,0.4746578347779967,-3.584949468151896e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,399001.SZ+IMOEX.ME->^STI+^STOXX50E,0.00017218041803346296,0.6573152761188878,-3.3257576529157826e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,399001.SZ+^HSI->^DJI+^N225,0.00019173416575668512,0.38409673869591954,-4.248285746024077e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,399001.SZ+^N225->^AXJO+^STI,0.0002025666085678779,0.359295245124559,-4.560809847817173e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,IMOEX.ME+^N100->^GSPC+^KS11,0.00021606189293521538,0.526939610058764,-4.637123839819346e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,399001.SZ+^AXJO->^KS11+^STI,0.00021982304508938455,0.6023471706291484,-4.612991230176951e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,399001.SZ+^AXJO->000001.SS+^STI,0.00023556555300885407,0.5875820467772938,-5.0331621588512246e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,^AXJO+^HSI->^KS11+^N100,0.00023591000930167638,0.285694822282381,-5.519046075292203e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,^AXJO+^N100->^GSPC+^IXIC,0.00025616387498672566,0.6756612893337932,-5.4129197879468e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,IMOEX.ME+^STI->^DJI+^GSPC,0.00026818499041780797,0.40572028112529834,-6.143994038245327e-05,1,0
399001.SZ+^N100->IMOEX.ME+^DJI,^AXJO+^KS11->^GSPC+^IXIC,0.00030373815381068425,0.7244735855239678,-6.533859067920506e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,^AXJO+^NZ50->^DJI+^N100,1.4897736924979199e-05,0.3022043652054048,8.972620226506758e-07,1,1
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+^KS11->000001.SS+^DJI,2.8672174519073224e-05,0.8348077189088872,5.660621893263662e-06,1,1
399001.SZ+^AXJO->^DJI+^N225,IMOEX.ME+^N100->^IXIC+^STOXX50E,5.3034672475860134e-05,0.4662081111875713,-6.2005705550108314e-06,1,0
399001.SZ+^AXJO->^DJI+^N225,^HSI+^STI->^NZ50+^STOXX50E,7.336254299517009e-05,0.4351039951260233,-1.1819419770540095e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+IMOEX.ME->000001.SS+^STOXX50E,7.348546907692821e-05,0.4646511712364929,-1.1390735095631078e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,^N100+^STI->IMOEX.ME+^GSPC,7.899860366933353e-05,0.9654173977809969,-4.986964709200771e-06,1,0
399001.SZ+^AXJO->^DJI+^N225,^AXJO+^KS11->000001.SS+399001.SZ,8.050097318346161e-05,0.7201710336070544,-9.184065201250403e-06,1,0
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+^HSI->IMOEX.ME+^N225,8.189162662119998e-05,0.46193969265317836,-1.3556426246310455e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,^KS11+^STI->^AXJO+^N100,8.791890162740401e-05,0.42023890152987925,-1.572887051149753e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+^KS11->IMOEX.ME+^DJI,0.0001328439346188759,0.7297846300442509,-2.2233196040948207e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,^N100+^NZ50->IMOEX.ME+^DJI,0.00015372172160965647,0.6580632973719602,-2.8623602909052734e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+IMOEX.ME->^STI+^STOXX50E,0.00015481363369929113,0.8407207387128514,-2.6031684756691598e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+^STOXX50E->^N100+^NZ50,0.00015590058870529333,0.3015488879624531,-3.477060430491421e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+^HSI->^DJI+^N225,0.0001743673814225133,0.567502201289883,-3.525696568777454e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+^N225->^AXJO+^STI,0.00018519982423370607,0.5427007077185225,-3.83822067057055e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,IMOEX.ME+^N100->^GSPC+^KS11,0.00019869510860104356,0.7103450726527275,-3.914534662572723e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+^AXJO->^KS11+^STI,0.00020245626075521272,0.785752633223112,-3.890402052930328e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,399001.SZ+^AXJO->000001.SS+^STI,0.00021819876867468224,0.7709875093712573,-4.310572981604602e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,^AXJO+^HSI->^KS11+^N100,0.00021854322496750456,0.4691002848763445,-4.79645689804558e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,^AXJO+^N100->^GSPC+^IXIC,0.00023879709065255383,0.8590667519277567,-4.6903306107001774e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,IMOEX.ME+^STI->^DJI+^GSPC,0.00025081820608363614,0.5891257437192619,-5.421404860998704e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,^AXJO+^KS11->^GSPC+^IXIC,0.00028637136947651243,0.9078790481179313,-5.811269890673883e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,000001.SS+^AXJO->^DJI+^IXIC,0.0002892560254537102,0.8674196155624726,-5.94837370669803e-05,1,0
399001.SZ+^AXJO->^DJI+^N225,^AXJO+^STI->^KS11+^N225,0.000302464297789129,0.39820386739546404,-7.029613999185932e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^KS11->000001.SS+^DJI,2.3429367963956338e-05,0.7392229390981022,5.512874644077702e-06,1,1
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,IMOEX.ME+^N100->^IXIC+^STOXX50E,4.779186592074325e-05,0.3706233313767864,-6.348317804196792e-06,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,^HSI+^STI->^NZ50+^STOXX50E,6.81197364400532e-05,0.33951921531523843,-1.1967167019726055e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+IMOEX.ME->000001.SS+^STOXX50E,6.824266252181133e-05,0.369066391425708,-1.1538482344817039e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,^N100+^STI->IMOEX.ME+^GSPC,7.375579711421665e-05,0.8698326179702119,-5.134711958386731e-06,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^KS11->000001.SS+399001.SZ,7.525816662834472e-05,0.6245862537962694,-9.331812450436364e-06,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^HSI->IMOEX.ME+^N225,7.664882006608309e-05,0.36635491284239347,-1.3704173495496415e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,^KS11+^STI->^AXJO+^N100,8.267609507228713e-05,0.32465412171909436,-1.587661776068349e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^KS11->IMOEX.ME+^DJI,0.000127601128063759,0.6341998502334659,-2.2380943290134167e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,^N100+^NZ50->IMOEX.ME+^DJI,0.00014847891505453958,0.5624785175611753,-2.8771350158238694e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+IMOEX.ME->^STI+^STOXX50E,0.00014957082714417425,0.7451359589020664,-2.6179432005877558e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^HSI->^DJI+^N225,0.0001691245748673964,0.4719174214790981,-3.54047129369605e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^N225->^AXJO+^STI,0.00017995701767858918,0.4471159279077376,-3.852995395489146e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,IMOEX.ME+^N100->^GSPC+^KS11,0.00019345230204592667,0.6147602928419426,-3.929309387491319e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^AXJO->^KS11+^STI,0.00019721345420009584,0.690167853412327,-3.905176777848924e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^AXJO->000001.SS+^STI,0.00021295596211956536,0.6754027295604723,-4.325347706523198e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^HSI->^KS11+^N100,0.00021330041841238767,0.3735155050655596,-4.811231622964176e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^N100->^GSPC+^IXIC,0.00023355428409743695,0.7634819721169718,-4.7051053356187734e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,IMOEX.ME+^STI->^DJI+^GSPC,0.00024557539952851926,0.4935409639084769,-5.4361795859173e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^KS11->^GSPC+^IXIC,0.00028112856292139554,0.8122942683071463,-5.826044615592479e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,000001.SS+^AXJO->^DJI+^IXIC,0.0002840132188985933,0.7718348357516877,-5.963148431616626e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^STI->^KS11+^N225,0.0002972214912340121,0.30261908758467915,-7.044388724104528e-05,1,0
399001.SZ+^STOXX50E->IMOEX.ME+^GSPC,000001.SS+^STOXX50E->^GSPC+^N100,0.00030373165019170756,0.7037719878654712,-6.568592900511351e-05,1,0
^AXJO+^NZ50->^DJI+^N100,^N100+^STOXX50E->IMOEX.ME+^GSPC,6.009904200965366e-06,-0.27361892303253976,-5.752733866287545e-06,-1,0
^AXJO+^NZ50->^DJI+^N100,^AXJO+^N225->^DJI+^KS11,9.468579339255712e-06,-0.2684268585682331,-6.5485995818462955e-06,-1,0
^AXJO+^NZ50->^DJI+^N100,399001.SZ+^KS11->000001.SS+^DJI,1.3774437594094024e-05,0.5326033537034823,4.763359870612986e-06,1,1
^AXJO+^NZ50->^DJI+^N100,000001.SS+399001.SZ->^KS11+^STOXX50E,1.7623896816587603e-05,-0.294545112832923,-9.019173671690611e-06,-1,0
^AXJO+^NZ50->^DJI+^N100,000001.SS+^KS11->^N225+^STI,4.8860231306235846e-05,-0.3040740047557543,-1.7081936036191653e-05,-1,0
^AXJO+^NZ50->^DJI+^N100,^N100+^STI->IMOEX.ME+^GSPC,6.410086674435433e-05,0.663213032575592,-5.884226731851447e-06,1,0
^AXJO+^NZ50->^DJI+^N100,^AXJO+^KS11->000001.SS+399001.SZ,6.560323625848241e-05,0.41796666840164953,-1.008132722390108e-05,1,0
^AXJO+^NZ50->^DJI+^N100,000001.SS+^N100->^DJI+^STI,9.747159172945885e-05,-0.3005519456058458,-2.934518080277039e-05,-1,0
^AXJO+^NZ50->^DJI+^N100,399001.SZ+^KS11->IMOEX.ME+^DJI,0.00011794619769389669,0.42758026483884604,-2.3130458063598883e-05,1,0
^AXJO+^NZ50->^DJI+^N100,399001.SZ+^STOXX50E->^HSI+^N100,0.00013319169528713815,-0.2763553653551634,-3.801727321197344e-05,-1,0
^AXJO+^NZ50->^DJI+^N100,^N100+^NZ50->IMOEX.ME+^DJI,0.00013882398468467727,0.3558589321665554,-2.952086493170341e-05,1,0
^AXJO+^NZ50->^DJI+^N100,399001.SZ+IMOEX.ME->^STI+^STOXX50E,0.00013991589677431193,0.5385163735074465,-2.6928946779342273e-05,1,0
^AXJO+^NZ50->^DJI+^N100,399001.SZ+^HSI->^DJI+^N225,0.0001594696444975341,0.2652978360844782,-3.6154227710425216e-05,1,0
^AXJO+^NZ50->^DJI+^N100,^HSI+^N225->^GSPC+^STI,0.0001671715122526507,-0.27510565875391835,-4.6607070743394374e-05,-1,0
^AXJO+^NZ50->^DJI+^N100,399001.SZ+^DJI->^GSPC+^STI,0.0001811847350552398,-0.30341473312516576,-5.060403430498517e-05,-1,0
^AXJO+^NZ50->^DJI+^N100,IMOEX.ME+^N100->^GSPC+^KS11,0.00018379737167606436,0.40814070744732267,-4.004260864837791e-05,1,0
^AXJO+^NZ50->^DJI+^N100,399001.SZ+^AXJO->^KS11+^STI,0.00018755852383023353,0.4835482680177071,-3.9801282551953955e-05,1,0
^AXJO+^NZ50->^DJI+^N100,399001.SZ+^AXJO->000001.SS+^STI,0.00020330103174970304,0.46878314416585243,-4.4002991838696694e-05,1,0
^AXJO+^NZ50->^DJI+^N100,000001.SS+^NZ50->IMOEX.ME+^STI,0.0002202608895416347,-0.30382873646964986,-6.051349707709552e-05,-1,0
^AXJO+^NZ50->^DJI+^N100,^AXJO+^N100->^GSPC+^IXIC,0.00022389935372757463,0.5568623867223519,-4.780056812965245e-05,1,0
^AXJO+^NZ50->^DJI+^N100,IMOEX.ME+^STI->^DJI+^GSPC,0.00023592046915865694,0.286921378513857,-5.511131063263772e-05,1,0
^AXJO+^NZ50->^DJI+^N100,000001.SS+^IXIC->^GSPC+^STOXX50E,0.00024059886153793286,-0.3028199897247484,-6.565178141806037e-05,-1,0
^AXJO+^NZ50->^DJI+^N100,^AXJO+^KS11->^GSPC+^IXIC,0.00027147363255153323,0.6056746829125265,-5.90099609293895e-05,1,0
^AXJO+^NZ50->^DJI+^N100,000001.SS+^AXJO->^DJI+^IXIC,0.000274358288528731,0.5652152503570678,-6.0380999089630974e-05,1,0
^AXJO+^NZ50->^DJI+^N100,000001.SS+^STOXX50E->^GSPC+^N100,0.00029407671982184524,0.49715240247085135,-6.643544377857823e-05,1,0
^AXJO+^NZ50->^DJI+^N100,^HSI+^STI->^KS11+^STOXX50E,0.000300138414615958,-0.30487258321917826,-8.077413536065024e-05,-1,0
^AXJO+^NZ50->^DJI+^N100,IMOEX.ME+^AXJO->^DJI+^STOXX50E,0.00030517843258337507,0.26307630218410294,-7.297473247923954e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^KS11->000001.SS+^DJI,7.764533393128659e-06,0.8062222767360221,1.051609373690053e-05,1,1
^N100+^STOXX50E->IMOEX.ME+^GSPC,IMOEX.ME+^N100->^IXIC+^STOXX50E,3.212703134991557e-05,0.43762266901470626,-1.3450987113739626e-06,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^HSI+^STI->^NZ50+^STOXX50E,5.245490186922552e-05,0.4065185529531583,-6.963947926903226e-06,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+IMOEX.ME->000001.SS+^STOXX50E,5.2577827950983647e-05,0.4360657290636279,-6.53526325199421e-06,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^N100+^STI->IMOEX.ME+^GSPC,5.809096254338897e-05,0.9368319556081318,-1.3149286556390222e-07,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^KS11->000001.SS+399001.SZ,5.9593332057517046e-05,0.6915855914341893,-4.328593357613535e-06,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^HSI->IMOEX.ME+^N225,6.098398549525541e-05,0.43335425048031334,-8.700954402673586e-06,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^KS11+^STI->^AXJO+^N100,6.701126050145945e-05,0.39165345935701423,-1.0873398667860662e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^KS11->IMOEX.ME+^DJI,0.00011193629349293133,0.7011991878713858,-1.7377724197311338e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^N100+^NZ50->IMOEX.ME+^DJI,0.0001328140804837119,0.6294778551990952,-2.3768131065415865e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+IMOEX.ME->^STI+^STOXX50E,0.00013390599257334657,0.8121352965399863,-2.117621291305473e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^STOXX50E->^N100+^NZ50,0.00013499294757934877,0.2729634457895881,-2.991513246127734e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^HSI->^DJI+^N225,0.00015345974029656873,0.538916759117018,-3.040149384413767e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^N225->^AXJO+^STI,0.0001642921831077615,0.5141152655456575,-3.3526734862068634e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,IMOEX.ME+^N100->^GSPC+^KS11,0.000177787467475099,0.6817596304798624,-3.428987478209036e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^AXJO->^KS11+^STI,0.00018154861962926816,0.7571671910502469,-3.404854868566641e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,399001.SZ+^AXJO->000001.SS+^STI,0.00019729112754873768,0.7424020671983922,-3.825025797240915e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^HSI->^KS11+^N100,0.00019763558384156,0.44051484270347946,-4.310909713681893e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^N100->^GSPC+^IXIC,0.00021788944952660927,0.8304813097548917,-4.2047834263364905e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,IMOEX.ME+^STI->^DJI+^GSPC,0.00022991056495769158,0.5605403015463968,-4.935857676635017e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^KS11->^GSPC+^IXIC,0.00026546372835056786,0.8792936059450662,-5.325722706310196e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,000001.SS+^AXJO->^DJI+^IXIC,0.00026834838432776564,0.8388341733896075,-5.462826522334343e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^AXJO+^STI->^KS11+^N225,0.0002815566566631844,0.369618425222599,-6.544066814822246e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,000001.SS+^STOXX50E->^GSPC+^N100,0.0002880668156208799,0.7707713255033911,-6.068270991229068e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^GSPC+^N100->399001.SZ+^IXIC,0.0002954769416483316,0.3273383615395354,-6.963453334025808e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,IMOEX.ME+^AXJO->^DJI+^STOXX50E,0.0002991685283824097,0.5366952252166427,-6.7221998612952e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,IMOEX.ME+^N225->^DJI+^STI,0.0003034472098626395,0.7592298832552096,-6.474411224017228e-05,1,0
^N100+^STOXX50E->IMOEX.ME+^GSPC,^IXIC+^KS11->^DJI+^HSI,0.0003052767397910827,0.47517279344237484,-6.974801605817184e-05,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+^KS11->000001.SS+^DJI,4.305858254838313e-06,0.8010302122717154,1.1311959452459282e-05,1,1
^AXJO+^N225->^DJI+^KS11,IMOEX.ME+^N100->^IXIC+^STOXX50E,2.8668356211625223e-05,0.4324306045503996,-5.492329958152117e-07,1,0
^AXJO+^N225->^DJI+^KS11,^HSI+^STI->^NZ50+^STOXX50E,4.899622673093518e-05,0.40132648848885166,-6.168082211344475e-06,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+IMOEX.ME->000001.SS+^STOXX50E,4.91191528126933e-05,0.43087366459932125,-5.739397536435459e-06,1,0
^AXJO+^N225->^DJI+^KS11,^N100+^STI->IMOEX.ME+^GSPC,5.463228740509862e-05,0.9316398911438252,6.643728499948487e-07,1,1
^AXJO+^N225->^DJI+^KS11,^AXJO+^KS11->000001.SS+399001.SZ,5.61346569192267e-05,0.6863935269698827,-3.5327276420547837e-06,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+^HSI->IMOEX.ME+^N225,5.7525310356965065e-05,0.4281621860160067,-7.905088687114835e-06,1,0
^AXJO+^N225->^DJI+^KS11,^KS11+^STI->^AXJO+^N100,6.35525853631691e-05,0.3864613948927076,-1.0077532952301911e-05,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+^KS11->IMOEX.ME+^DJI,0.00010847761835464098,0.6960071234070792,-1.6581858481752587e-05,1,0
^AXJO+^N225->^DJI+^KS11,^N100+^NZ50->IMOEX.ME+^DJI,0.00012935540534542156,0.6242857907347885,-2.2972265349857114e-05,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+IMOEX.ME->^STI+^STOXX50E,0.00013044731743505622,0.8069432320756796,-2.0380347197495978e-05,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+^STOXX50E->^N100+^NZ50,0.00013153427244105842,0.26777138132528144,-2.911926674571859e-05,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+^HSI->^DJI+^N225,0.00015000106515827838,0.5337246946527113,-2.960562812857892e-05,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+^N225->^AXJO+^STI,0.00016083350796947116,0.5089232010813508,-3.273086914650988e-05,1,0
^AXJO+^N225->^DJI+^KS11,IMOEX.ME+^N100->^GSPC+^KS11,0.00017432879233680865,0.6765675660155558,-3.349400906653161e-05,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+^AXJO->^KS11+^STI,0.00017808994449097781,0.7519751265859402,-3.325268297010766e-05,1,0
^AXJO+^N225->^DJI+^KS11,399001.SZ+^AXJO->000001.SS+^STI,0.00019383245241044733,0.7372100027340855,-3.74543922568504e-05,1,0
^AXJO+^N225->^DJI+^KS11,^AXJO+^HSI->^KS11+^N100,0.00019417690870326965,0.4353227782391728,-4.231323142126018e-05,1,0
^AXJO+^N225->^DJI+^KS11,^AXJO+^N100->^GSPC+^IXIC,0.00021443077438831892,0.825289245290585,-4.1251968547806155e-05,1,0
^AXJO+^N225->^DJI+^KS11,IMOEX.ME+^STI->^DJI+^GSPC,0.00022645188981940123,0.5553482370820901,-4.856271105079142e-05,1,0
^AXJO+^N225->^DJI+^KS11,^AXJO+^KS11->^GSPC+^IXIC,0.0002620050532122775,0.8741015414807596,-5.246136134754321e-05,1,0
^AXJO+^N225->^DJI+^KS11,000001.SS+^AXJO->^DJI+^IXIC,0.0002648897091894753,0.8336421089253009,-5.383239950778468e-05,1,0
