split,edge_id,source_indices,target_indices,source,target,gc,gaussian_te,gaussian_cmi,canonical_cs,gc_canonical_error
full,000001.SS+IMOEX.ME->^GSPC+^N225,0;2,5;10,000001.SS;IMOEX.ME,^GSPC;^N225,0.024273254443730963,0.012136627221865481,0.012136627221865481,0.00611809079614089,-1.0269562977782698e-15
full,000001.SS+IMOEX.ME->^GSPC+^NZ50,0;2,5;11,000001.SS;IMOEX.ME,^GSPC;^NZ50,0.0043818141072407,0.00219090705362035,0.00219090705362035,0.0010964692048181792,4.814725007573628e-15
full,000001.SS+IMOEX.ME->^GSPC+^STI,0;2,5;12,000001.SS;IMOEX.ME,^GSPC;^STI,0.015900320866471418,0.007950160433235709,0.007950160433235709,0.003993900271325281,-4.989064716909297e-15
full,000001.SS+IMOEX.ME->^GSPC+^STOXX50E,0;2,5;13,000001.SS;IMOEX.ME,^GSPC;^STOXX50E,0.004878780492724388,0.002439390246362194,0.002439390246362194,0.001221805673581839,-9.315465065995454e-16
full,000001.SS+IMOEX.ME->^HSI+^IXIC,0;2,6;7,000001.SS;IMOEX.ME,^HSI;^IXIC,0.030317387526437756,0.015158693763218878,0.015158693763218878,0.007656354932884218,-1.1136924715771102e-15
full,000001.SS+IMOEX.ME->^HSI+^KS11,0;2,6;8,000001.SS;IMOEX.ME,^HSI;^KS11,0.03563746540204349,0.017818732701021744,0.017818732701021744,0.009026564973091284,4.9057979900624105e-15
full,000001.SS+IMOEX.ME->^HSI+^N100,0;2,6;9,000001.SS;IMOEX.ME,^HSI;^N100,0.017738375013511387,0.008869187506755694,0.008869187506755694,0.004459147532994384,1.7728873924482969e-15
full,000001.SS+IMOEX.ME->^HSI+^N225,0;2,6;10,000001.SS;IMOEX.ME,^HSI;^N225,0.05132682866259941,0.025663414331299705,0.025663414331299705,0.013052420690951548,-2.2620794126737565e-15
full,000001.SS+IMOEX.ME->^HSI+^NZ50,0;2,6;11,000001.SS;IMOEX.ME,^HSI;^NZ50,0.0400754692061156,0.0200377346030578,0.0200377346030578,0.010141288132067957,1.4432899320127035e-15
full,000001.SS+IMOEX.ME->^HSI+^STI,0;2,6;12,000001.SS;IMOEX.ME,^HSI;^STI,0.03929097501782053,0.019645487508910264,0.019645487508910264,0.009935387978789033,1.700029006457271e-15
full,000001.SS+IMOEX.ME->^HSI+^STOXX50E,0;2,6;13,000001.SS;IMOEX.ME,^HSI;^STOXX50E,0.018808893752783717,0.009404446876391859,0.009404446876391859,0.004731134794999793,6.140921104957897e-16
full,000001.SS+IMOEX.ME->^IXIC+^KS11,0;2,7;8,000001.SS;IMOEX.ME,^IXIC;^KS11,0.01670838555102705,0.008354192775513525,0.008354192775513525,0.0042000014909648435,2.0990154059319366e-15
full,000001.SS+IMOEX.ME->^IXIC+^N100,0;2,7;9,000001.SS;IMOEX.ME,^IXIC;^N100,0.007445498645456183,0.0037227493227280917,0.0037227493227280917,0.001866420371485047,2.4572358037211472e-15
full,000001.SS+IMOEX.ME->^IXIC+^N225,0;2,7;10,000001.SS;IMOEX.ME,^IXIC;^N225,0.029906910126349828,0.014953455063174914,0.014953455063174914,0.007553846207955309,-1.8110513089197866e-15
full,000001.SS+IMOEX.ME->^IXIC+^NZ50,0;2,7;11,000001.SS;IMOEX.ME,^IXIC;^NZ50,0.00624884299719497,0.003124421498597485,0.003124421498597485,0.0015649322512643366,1.3079815008865125e-15
full,000001.SS+IMOEX.ME->^IXIC+^STI,0;2,7;12,000001.SS;IMOEX.ME,^IXIC;^STI,0.019190677957769964,0.009595338978884982,0.009595338978884982,0.004827161135151461,-4.073130721593543e-15
full,000001.SS+IMOEX.ME->^IXIC+^STOXX50E,0;2,7;13,000001.SS;IMOEX.ME,^IXIC;^STOXX50E,0.005462570948203904,0.002731285474101952,0.002731285474101952,0.0013679711378827778,2.96637714392034e-16
full,000001.SS+IMOEX.ME->^KS11+^N100,0;2,8;9,000001.SS;IMOEX.ME,^KS11;^N100,0.011180532020603096,0.005590266010301548,0.005590266010301548,0.002802785496490513,1.8405416080113923e-15
full,000001.SS+IMOEX.ME->^KS11+^N225,0;2,8;10,000001.SS;IMOEX.ME,^KS11;^N225,0.04069956279388265,0.020349781396941324,0.020349781396941324,0.01032732422385434,3.885780586188048e-15
full,000001.SS+IMOEX.ME->^KS11+^NZ50,0;2,8;11,000001.SS;IMOEX.ME,^KS11;^NZ50,0.03020292875250874,0.01510146437625437,0.01510146437625437,0.007615837009958781,3.920475055707584e-16
full,000001.SS+IMOEX.ME->^KS11+^STI,0;2,8;12,000001.SS;IMOEX.ME,^KS11;^STI,0.030621719463646002,0.015310859731823001,0.015310859731823001,0.007737686209579758,6.314393452555578e-16
full,000001.SS+IMOEX.ME->^KS11+^STOXX50E,0;2,8;13,000001.SS;IMOEX.ME,^KS11;^STOXX50E,0.011275041286630483,0.005637520643315241,0.005637520643315241,0.0028262365349544624,8.36136715420821e-16
full,000001.SS+IMOEX.ME->^N100+^N225,0;2,9;10,000001.SS;IMOEX.ME,^N100;^N225,0.01676046274389975,0.008380231371949876,0.008380231371949876,0.0042083078093588695,-1.4259426972529354e-15
full,000001.SS+IMOEX.ME->^N100+^NZ50,0;2,9;11,000001.SS;IMOEX.ME,^N100;^NZ50,0.006511581047924153,0.0032557905239620766,0.0032557905239620766,0.0016308081302512495,2.4598378889351125e-15
full,000001.SS+IMOEX.ME->^N100+^STI,0;2,9;12,000001.SS;IMOEX.ME,^N100;^STI,0.012418963146153317,0.006209481573076658,0.006209481573076658,0.0031134898421547393,6.349087922075114e-16
full,000001.SS+IMOEX.ME->^N100+^STOXX50E,0;2,9;13,000001.SS;IMOEX.ME,^N100;^STOXX50E,0.006053056985130922,0.003026528492565461,0.003026528492565461,0.0015161049969253946,-5.321264262558856e-14
