split,edge_id,source_indices,target_indices,source,target,gc,gaussian_te,gaussian_cmi,canonical_cs,gc_canonical_error
confirmation,000001.SS+^GSPC->399001.SZ+IMOEX.ME,0;5,1;2,000001.SS;^GSPC,399001.SZ;IMOEX.ME,0.08456009558679156,0.04228004779339578,0.04228004779339578,0.021716096062239027,1.6653345369377348e-15
confirmation,000001.SS+^GSPC->399001.SZ+^AXJO,0;5,1;3,000001.SS;^GSPC,399001.SZ;^AXJO,0.32782799046776745,0.16391399523388372,0.16391399523388372,0.09142007693218067,-1.5543122344752192e-15
confirmation,000001.SS+^GSPC->399001.SZ+^DJI,0;5,1;4,000001.SS;^GSPC,399001.SZ;^DJI,0.009757504941717343,0.004878752470858672,0.004878752470858672,0.00244482230255361,1.1119577481011333e-15
confirmation,000001.SS+^GSPC->399001.SZ+^HSI,0;5,1;6,000001.SS;^GSPC,399001.SZ;^HSI,0.10801318971057938,0.05400659485528969,0.05400659485528969,0.028022687235289008,6.800116025829084e-16
confirmation,000001.SS+^GSPC->399001.SZ+^IXIC,0;5,1;7,000001.SS;^GSPC,399001.SZ;^IXIC,0.012490567856822565,0.006245283928411283,0.006245283928411283,0.0031369779584612726,-1.0390993621101074e-15
confirmation,000001.SS+^GSPC->399001.SZ+^KS11,0;5,1;8,000001.SS;^GSPC,399001.SZ;^KS11,0.14063004585386096,0.07031502292693048,0.07031502292693048,0.036961942416253675,3.191891195797325e-15
confirmation,000001.SS+^GSPC->399001.SZ+^N100,0;5,1;9,000001.SS;^GSPC,399001.SZ;^N100,0.0676592424213851,0.03382962121069255,0.03382962121069255,0.017292402844297748,1.6653345369377348e-16
confirmation,000001.SS+^GSPC->399001.SZ+^N225,0;5,1;10,000001.SS;^GSPC,399001.SZ;^N225,0.45514651959688734,0.22757325979844367,0.22757325979844367,0.13168969752451481,8.271161533457416e-15
confirmation,000001.SS+^GSPC->399001.SZ+^NZ50,0;5,1;11,000001.SS;^GSPC,399001.SZ;^NZ50,0.19566343276870413,0.09783171638435206,0.09783171638435206,0.052332801499713755,4.718447854656915e-16
confirmation,000001.SS+^GSPC->399001.SZ+^STI,0;5,1;12,000001.SS;^GSPC,399001.SZ;^STI,0.17545901776344763,0.08772950888172382,0.08772950888172382,0.046525699833566345,6.661338147750939e-16
confirmation,000001.SS+^GSPC->399001.SZ+^STOXX50E,0;5,1;13,000001.SS;^GSPC,399001.SZ;^STOXX50E,0.05307140534487331,0.026535702672436656,0.026535702672436656,0.013487082219731958,-1.4155343563970746e-15
confirmation,000001.SS+^GSPC->IMOEX.ME+^AXJO,0;5,2;3,000001.SS;^GSPC,IMOEX.ME;^AXJO,0.3230011470388874,0.1615005735194437,0.1615005735194437,0.08983051322964083,6.217248937900877e-15
confirmation,000001.SS+^GSPC->IMOEX.ME+^DJI,0;5,2;4,000001.SS;^GSPC,IMOEX.ME;^DJI,0.009881611430312631,0.004940805715156316,0.004940805715156316,0.0024795255684917097,1.3912482277333993e-15
confirmation,000001.SS+^GSPC->IMOEX.ME+^HSI,0;5,2;6,000001.SS;^GSPC,IMOEX.ME;^HSI,0.11744528238591201,0.058722641192956004,0.058722641192956004,0.03050744262522976,-1.3877787807814457e-16
confirmation,000001.SS+^GSPC->IMOEX.ME+^IXIC,0;5,2;7,000001.SS;^GSPC,IMOEX.ME;^IXIC,0.0055395660574326655,0.0027697830287163328,0.0027697830287163328,0.00138732406533143,-1.5378323614534395e-15
confirmation,000001.SS+^GSPC->IMOEX.ME+^KS11,0;5,2;8,000001.SS;^GSPC,IMOEX.ME;^KS11,0.13567479274778904,0.06783739637389452,0.06783739637389452,0.035564693515167875,-3.83026943495679e-15
confirmation,000001.SS+^GSPC->IMOEX.ME+^N100,0;5,2;9,000001.SS;^GSPC,IMOEX.ME;^N100,0.07445710239916181,0.037228551199580906,0.037228551199580906,0.01911654348822955,-3.469446951953614e-16
confirmation,000001.SS+^GSPC->IMOEX.ME+^N225,0;5,2;10,000001.SS;^GSPC,IMOEX.ME;^N225,0.4384657988142493,0.21923289940712465,0.21923289940712465,0.12617996230923878,4.052314039881821e-15
confirmation,000001.SS+^GSPC->IMOEX.ME+^NZ50,0;5,2;11,000001.SS;^GSPC,IMOEX.ME;^NZ50,0.18429379399804446,0.09214689699902223,0.09214689699902223,0.049130201554973864,-1.609823385706477e-15
confirmation,000001.SS+^GSPC->IMOEX.ME+^STI,0;5,2;12,000001.SS;^GSPC,IMOEX.ME;^STI,0.16857770408224582,0.08428885204112291,0.08428885204112291,0.044611767407221704,-2.0539125955565396e-15
confirmation,000001.SS+^GSPC->IMOEX.ME+^STOXX50E,0;5,2;13,000001.SS;^GSPC,IMOEX.ME;^STOXX50E,0.05728870153233956,0.02864435076616978,0.02864435076616978,0.014626803889955107,6.522560269672795e-16
confirmation,000001.SS+^GSPC->^AXJO+^DJI,0;5,3;4,000001.SS;^GSPC,^AXJO;^DJI,0.07061453046546262,0.03530726523273131,0.03530726523273131,0.01810485051520314,-1.887379141862766e-15
confirmation,000001.SS+^GSPC->^AXJO+^HSI,0;5,3;6,000001.SS;^GSPC,^AXJO;^HSI,0.3447553587404997,0.17237767937024984,0.17237767937024984,0.09668179473511837,3.608224830031759e-15
confirmation,000001.SS+^GSPC->^AXJO+^IXIC,0;5,3;7,000001.SS;^GSPC,^AXJO;^IXIC,0.0564086036349245,0.02820430181746225,0.02820430181746225,0.014395782251920843,1.2906342661267445e-15
confirmation,000001.SS+^GSPC->^AXJO+^KS11,0;5,3;8,000001.SS;^GSPC,^AXJO;^KS11,0.3581549512383617,0.17907747561918086,0.17907747561918086,0.10081664231862854,7.216449660063518e-16
confirmation,000001.SS+^GSPC->^AXJO+^N100,0;5,3;9,000001.SS;^GSPC,^AXJO;^N100,0.2328081386289682,0.1164040693144841,0.1164040693144841,0.06287513148358415,3.0531133177191805e-16
confirmation,000001.SS+^GSPC->^AXJO+^N225,0;5,3;10,000001.SS;^GSPC,^AXJO;^N225,0.547490639918113,0.2737453199590565,0.2737453199590565,0.1620511815242907,1.887379141862766e-15
confirmation,000001.SS+^GSPC->^AXJO+^NZ50,0;5,3;11,000001.SS;^GSPC,^AXJO;^NZ50,0.36013235241342656,0.18006617620671328,0.18006617620671328,0.10137674369284556,7.771561172376096e-16
confirmation,000001.SS+^GSPC->^AXJO+^STI,0;5,3;12,000001.SS;^GSPC,^AXJO;^STI,0.36861106587017645,0.18430553293508822,0.18430553293508822,0.10393222959823012,1.1657341758564144e-15
confirmation,000001.SS+^GSPC->^AXJO+^STOXX50E,0;5,3;13,000001.SS;^GSPC,^AXJO;^STOXX50E,0.22915180575004257,0.11457590287502128,0.11457590287502128,0.0617128660046407,2.220446049250313e-15
confirmation,000001.SS+^GSPC->^DJI+^HSI,0;5,4;6,000001.SS;^GSPC,^DJI;^HSI,0.014938308111418053,0.007469154055709026,0.007469154055709026,0.0037545829989729055,-2.9837243786801082e-15
confirmation,000001.SS+^GSPC->^DJI+^IXIC,0;5,4;7,000001.SS;^GSPC,^DJI;^IXIC,0.0034635123484960673,0.0017317561742480336,0.0017317561742480336,0.0008666352780469727,-1.5737411374061594e-14
confirmation,000001.SS+^GSPC->^DJI+^KS11,0;5,4;8,000001.SS;^GSPC,^DJI;^KS11,0.015942881691813682,0.007971440845906841,0.007971440845906841,0.004009463799686145,2.3592239273284576e-16
confirmation,000001.SS+^GSPC->^DJI+^N100,0;5,4;9,000001.SS;^GSPC,^DJI;^N100,0.010686329590580357,0.005343164795290178,0.005343164795290178,0.0026822676810373653,3.398323289438565e-15
confirmation,000001.SS+^GSPC->^DJI+^N225,0;5,4;10,000001.SS;^GSPC,^DJI;^N225,0.04704226824449975,0.023521134122249876,0.023521134122249876,0.011954282488037996,1.249000902703301e-16
confirmation,000001.SS+^GSPC->^DJI+^NZ50,0;5,4;11,000001.SS;^GSPC,^DJI;^NZ50,0.03669914309502076,0.01834957154751038,0.01834957154751038,0.009299618146683833,-5.898059818321144e-16
confirmation,000001.SS+^GSPC->^DJI+^STI,0;5,4;12,000001.SS;^GSPC,^DJI;^STI,0.01646132501465658,0.00823066250732829,0.00823066250732829,0.004140512841400911,4.2674197509029455e-16
confirmation,000001.SS+^GSPC->^DJI+^STOXX50E,0;5,4;13,000001.SS;^GSPC,^DJI;^STOXX50E,0.0072372609036683855,0.0036186304518341927,0.0036186304518341927,0.0018140308049892336,1.4606371667724716e-15
confirmation,000001.SS+^GSPC->^HSI+^IXIC,0;5,6;7,000001.SS;^GSPC,^HSI;^IXIC,0.017176869819703455,0.008588434909851728,0.008588434909851728,0.004312911694649486,2.723515857283587e-15
confirmation,000001.SS+^GSPC->^HSI+^KS11,0;5,6;8,000001.SS;^GSPC,^HSI;^KS11,0.14741798493581015,0.07370899246790508,0.07370899246790508,0.038833069822606626,7.771561172376096e-16
confirmation,000001.SS+^GSPC->^HSI+^N100,0;5,6;9,000001.SS;^GSPC,^HSI;^N100,0.07684541583729398,0.03842270791864699,0.03842270791864699,0.019727568719213245,1.9845236565174673e-15
confirmation,000001.SS+^GSPC->^HSI+^N225,0;5,6;10,000001.SS;^GSPC,^HSI;^N225,0.45205407519453544,0.22602703759726772,0.22602703759726772,0.13067083498662765,-4.996003610813204e-16
confirmation,000001.SS+^GSPC->^HSI+^NZ50,0;5,6;11,000001.SS;^GSPC,^HSI;^NZ50,0.22541474998446276,0.11270737499223138,0.11270737499223138,0.060935318843408,1.915134717478395e-15
confirmation,000001.SS+^GSPC->^HSI+^STI,0;5,6;12,000001.SS;^GSPC,^HSI;^STI,0.17298834686193132,0.08649417343096566,0.08649417343096566,0.04592045762270376,-8.326672684688674e-17
confirmation,000001.SS+^GSPC->^HSI+^STOXX50E,0;5,6;13,000001.SS;^GSPC,^HSI;^STOXX50E,0.06513979887520804,0.03256989943760402,0.03256989943760402,0.0166499805081596,2.2343238370581275e-15
confirmation,000001.SS+^GSPC->^IXIC+^KS11,0;5,7;8,000001.SS;^GSPC,^IXIC;^KS11,0.026263437982230187,0.013131718991115093,0.013131718991115093,0.006626543616716677,6.453171330633722e-16
confirmation,000001.SS+^GSPC->^IXIC+^N100,0;5,7;9,000001.SS;^GSPC,^IXIC;^N100,0.01505944381115043,0.007529721905575215,0.007529721905575215,0.0037821641551359256,-2.033095913844818e-15
confirmation,000001.SS+^GSPC->^IXIC+^N225,0;5,7;10,000001.SS;^GSPC,^IXIC;^N225,0.12034026039888346,0.06017013019944173,0.06017013019944173,0.03141512458005806,-3.913536161803677e-15
confirmation,000001.SS+^GSPC->^IXIC+^NZ50,0;5,7;11,000001.SS;^GSPC,^IXIC;^NZ50,0.0073252699717905045,0.0036626349858952523,0.0036626349858952523,0.0018363415289172212,2.7720881146109377e-15
confirmation,000001.SS+^GSPC->^IXIC+^STI,0;5,7;12,000001.SS;^GSPC,^IXIC;^STI,0.019981045672054165,0.009990522836027083,0.009990522836027083,0.005031121454878638,-2.2239154962022667e-15
confirmation,000001.SS+^GSPC->^IXIC+^STOXX50E,0;5,7;13,000001.SS;^GSPC,^IXIC;^STOXX50E,0.010772491054737543,0.0053862455273687715,0.0053862455273687715,0.002702911932452338,3.915270885279654e-15
confirmation,000001.SS+^GSPC->^KS11+^N100,0;5,8;9,000001.SS;^GSPC,^KS11;^N100,0.08510227341838927,0.04255113670919464,0.04255113670919464,0.021913416462982005,1.1934897514720433e-15
confirmation,000001.SS+^GSPC->^KS11+^N225,0;5,8;10,000001.SS;^GSPC,^KS11;^N225,0.4564502607780909,0.22822513038904546,0.22822513038904546,0.1321344707569403,1.1102230246251565e-16
confirmation,000001.SS+^GSPC->^KS11+^NZ50,0;5,8;11,000001.SS;^GSPC,^KS11;^NZ50,0.23972354742402757,0.11986177371201379,0.11986177371201379,0.06510072216030335,0.0
confirmation,000001.SS+^GSPC->^KS11+^STI,0;5,8;12,000001.SS;^GSPC,^KS11;^STI,0.1892970440871018,0.0946485220435509,0.0946485220435509,0.050531481683799076,2.9976021664879227e-15
confirmation,000001.SS+^GSPC->^KS11+^STOXX50E,0;5,8;13,000001.SS;^GSPC,^KS11;^STOXX50E,0.07725317754829675,0.038626588774148374,0.038626588774148374,0.019828812934980403,-1.5265566588595902e-16
confirmation,000001.SS+^GSPC->^N100+^N225,0;5,9;10,000001.SS;^GSPC,^N100;^N225,0.29385156250669553,0.14692578125334776,0.14692578125334776,0.0811020914308347,-9.43689570931383e-16
confirmation,000001.SS+^GSPC->^N100+^NZ50,0;5,9;11,000001.SS;^GSPC,^N100;^NZ50,0.12898123124864824,0.06449061562432412,0.06449061562432412,0.03372753546528992,1.942890293094024e-15
confirmation,000001.SS+^GSPC->^N100+^STI,0;5,9;12,000001.SS;^GSPC,^N100;^STI,0.09600895443727708,0.04800447721863854,0.04800447721863854,0.024823158120869018,-5.828670879282072e-16
confirmation,000001.SS+^GSPC->^N100+^STOXX50E,0;5,9;13,000001.SS;^GSPC,^N100;^STOXX50E,0.0953013831264613,0.04765069156323065,0.04765069156323065,0.02459361278154535,-4.013456234019941e-14
confirmation,000001.SS+^GSPC->^N225+^NZ50,0;5,10;11,000001.SS;^GSPC,^N225;^NZ50,0.5224709553751481,0.26123547768757405,0.26123547768757405,0.15392490345474724,1.6653345369377348e-15
confirmation,000001.SS+^GSPC->^N225+^STI,0;5,10;12,000001.SS;^GSPC,^N225;^STI,0.4575973110444629,0.22879865552223144,0.22879865552223144,0.13249226545011492,-3.3306690738754696e-15
confirmation,000001.SS+^GSPC->^N225+^STOXX50E,0;5,10;13,000001.SS;^GSPC,^N225;^STOXX50E,0.3052828685780362,0.1526414342890181,0.1526414342890181,0.08448972468254479,-2.1649348980190553e-15
confirmation,000001.SS+^GSPC->^NZ50+^STI,0;5,11;12,000001.SS;^GSPC,^NZ50;^STI,0.266412043480166,0.133206021740083,0.133206021740083,0.07293932000951758,3.7192471324942744e-15
confirmation,000001.SS+^GSPC->^NZ50+^STOXX50E,0;5,11;13,000001.SS;^GSPC,^NZ50;^STOXX50E,0.12268030885226722,0.06134015442613361,0.06134015442613361,0.03199728113977375,-2.5951463200613034e-15
confirmation,000001.SS+^GSPC->^STI+^STOXX50E,0;5,12;13,000001.SS;^GSPC,^STI;^STOXX50E,0.0921461836822246,0.0460730918411123,0.0460730918411123,0.02377933390790881,-3.4833247397614286e-15
confirmation,000001.SS+^HSI->399001.SZ+IMOEX.ME,0;6,1;2,000001.SS;^HSI,399001.SZ;IMOEX.ME,0.015422871201081989,0.0077114356005409945,0.0077114356005409945,0.003877627238062538,-1.7659484985443896e-15
confirmation,000001.SS+^HSI->399001.SZ+^AXJO,0;6,1;3,000001.SS;^HSI,399001.SZ;^AXJO,0.01122231500729498,0.00561115750364749,0.00561115750364749,0.002817330968034489,-3.714042962066344e-15
confirmation,000001.SS+^HSI->399001.SZ+^DJI,0;6,1;4,000001.SS;^HSI,399001.SZ;^DJI,0.014182660031707428,0.007091330015853714,0.007091330015853714,0.003557086136377297,-1.7780915628762273e-15
confirmation,000001.SS+^HSI->399001.SZ+^GSPC,0;6,1;5,000001.SS;^HSI,399001.SZ;^GSPC,0.012856610751097008,0.006428305375548504,0.006428305375548504,0.003225106321295795,1.7277845820728999e-15
confirmation,000001.SS+^HSI->399001.SZ+^IXIC,0;6,1;7,000001.SS;^HSI,399001.SZ;^IXIC,0.01239838770645818,0.00619919385322909,0.00619919385322909,0.0031088137490343755,-3.226585665316861e-16
confirmation,000001.SS+^HSI->399001.SZ+^KS11,0;6,1;8,000001.SS;^HSI,399001.SZ;^KS11,0.016688060604234778,0.008344030302117389,0.008344030302117389,0.004197860950289953,2.050443148604586e-15
confirmation,000001.SS+^HSI->399001.SZ+^N100,0;6,1;9,000001.SS;^HSI,399001.SZ;^N100,0.005802067553439372,0.002901033776719686,0.002901033776719686,0.0014534383937945734,-2.194425197110661e-16
confirmation,000001.SS+^HSI->399001.SZ+^N225,0;6,1;10,000001.SS;^HSI,399001.SZ;^N225,0.015259071507973232,0.007629535753986616,0.007629535753986616,0.00383336197560498,4.5016074201598144e-15
confirmation,000001.SS+^HSI->399001.SZ+^NZ50,0;6,1;11,000001.SS;^HSI,399001.SZ;^NZ50,0.016716714106632224,0.008358357053316112,0.008358357053316112,0.004201833106224306,2.2412627309620348e-15
confirmation,000001.SS+^HSI->399001.SZ+^STI,0;6,1;12,000001.SS;^HSI,399001.SZ;^STI,0.00833798155074561,0.004168990775372805,0.004168990775372805,0.002088208286457821,-5.741934705483231e-16
confirmation,000001.SS+^HSI->399001.SZ+^STOXX50E,0;6,1;13,000001.SS;^HSI,399001.SZ;^STOXX50E,0.008632567886735387,0.004316283943367694,0.004316283943367694,0.002162483422780757,1.042568809062061e-15
confirmation,000001.SS+^HSI->IMOEX.ME+^AXJO,0;6,2;3,000001.SS;^HSI,IMOEX.ME;^AXJO,0.016320143135207132,0.008160071567603566,0.008160071567603566,0.0041019949716961735,2.8727020762175925e-15
confirmation,000001.SS+^HSI->IMOEX.ME+^DJI,0;6,2;4,000001.SS;^HSI,IMOEX.ME;^DJI,0.016892635121251942,0.008446317560625971,0.008446317560625971,0.004249708850190713,-3.681083216022785e-15
confirmation,000001.SS+^HSI->IMOEX.ME+^GSPC,0;6,2;5,000001.SS;^HSI,IMOEX.ME;^GSPC,0.018061579932187044,0.009030789966093522,0.009030789966093522,0.0045450380785801645,2.699229728619912e-15
confirmation,000001.SS+^HSI->IMOEX.ME+^IXIC,0;6,2;7,000001.SS;^HSI,IMOEX.ME;^IXIC,0.016493448833887925,0.008246724416943962,0.008246724416943962,0.0041474802200854085,-1.7694179454963432e-16
confirmation,000001.SS+^HSI->IMOEX.ME+^KS11,0;6,2;8,000001.SS;^HSI,IMOEX.ME;^KS11,0.01618520484617747,0.008092602423088735,0.008092602423088735,0.004070762416939558,-1.2975731600306517e-15
confirmation,000001.SS+^HSI->IMOEX.ME+^N100,0;6,2;9,000001.SS;^HSI,IMOEX.ME;^N100,0.006478095107048887,0.0032390475535244434,0.0032390475535244434,0.001622599992778459,-1.7694179454963432e-16
confirmation,000001.SS+^HSI->IMOEX.ME+^N225,0;6,2;10,000001.SS;^HSI,IMOEX.ME;^N225,0.01157894431215567,0.005789472156077835,0.005789472156077835,0.002905389973665279,3.200564813177209e-15
confirmation,000001.SS+^HSI->IMOEX.ME+^NZ50,0;6,2;11,000001.SS;^HSI,IMOEX.ME;^NZ50,0.009704567224694927,0.004852283612347463,0.004852283612347463,0.002434859005652504,-1.2472661792273243e-15
confirmation,000001.SS+^HSI->IMOEX.ME+^STI,0;6,2;12,000001.SS;^HSI,IMOEX.ME;^STI,0.005887506206118331,0.0029437531030591657,0.0029437531030591657,0.0014743811385554148,-1.7806936480901925e-15
confirmation,000001.SS+^HSI->IMOEX.ME+^STOXX50E,0;6,2;13,000001.SS;^HSI,IMOEX.ME;^STOXX50E,0.008238015317889591,0.0041190076589447955,0.0041190076589447955,0.0020658564294150574,-1.025221574302293e-15
confirmation,000001.SS+^HSI->^AXJO+^DJI,0;6,3;4,000001.SS;^HSI,^AXJO;^DJI,0.03721302591265285,0.018606512956326426,0.018606512956326426,0.009387758522255872,7.216449660063518e-16
confirmation,000001.SS+^HSI->^AXJO+^GSPC,0;6,3;5,000001.SS;^HSI,^AXJO;^GSPC,0.04179098579059115,0.020895492895295575,0.020895492895295575,0.010556314817112271,-3.0808688933348094e-15
confirmation,000001.SS+^HSI->^AXJO+^IXIC,0;6,3;7,000001.SS;^HSI,^AXJO;^IXIC,0.04317585912689381,0.021587929563446906,0.021587929563446906,0.010913519507874427,-6.522560269672795e-16
confirmation,000001.SS+^HSI->^AXJO+^KS11,0;6,3;8,000001.SS;^HSI,^AXJO;^KS11,0.018332507573937562,0.009166253786968781,0.009166253786968781,0.004604187105443039,-1.817990202823694e-15
confirmation,000001.SS+^HSI->^AXJO+^N100,0;6,3;9,000001.SS;^HSI,^AXJO;^N100,0.0422867414913739,0.02114337074568695,0.02114337074568695,0.010734008830351647,-5.342948306008566e-16
confirmation,000001.SS+^HSI->^AXJO+^N225,0;6,3;10,000001.SS;^HSI,^AXJO;^N225,0.01526608136901686,0.00763304068450843,0.00763304068450843,0.003834307022619922,5.568462357885551e-16
confirmation,000001.SS+^HSI->^AXJO+^NZ50,0;6,3;11,000001.SS;^HSI,^AXJO;^NZ50,0.01508836642632616,0.00754418321316308,0.00754418321316308,0.003787189266080151,6.591949208711867e-17
confirmation,000001.SS+^HSI->^AXJO+^STI,0;6,3;12,000001.SS;^HSI,^AXJO;^STI,0.012909133310188281,0.0064545666550941405,0.0064545666550941405,0.0032394544103836213,-3.0531133177191805e-16
confirmation,000001.SS+^HSI->^AXJO+^STOXX50E,0;6,3;13,000001.SS;^HSI,^AXJO;^STOXX50E,0.046845033732676455,0.023422516866338228,0.023422516866338228,0.011897754791488168,-6.522560269672795e-16
confirmation,000001.SS+^HSI->^DJI+^GSPC,0;6,4;5,000001.SS;^HSI,^DJI;^GSPC,0.00914282315190107,0.004571411575950535,0.004571411575950535,0.002291813415972997,-7.514822097931528e-15
confirmation,000001.SS+^HSI->^DJI+^IXIC,0;6,4;7,000001.SS;^HSI,^DJI;^IXIC,0.008547031206944666,0.004273515603472333,0.004273515603472333,0.0021426453726564863,2.546574062733953e-15
confirmation,000001.SS+^HSI->^DJI+^KS11,0;6,4;8,000001.SS;^HSI,^DJI;^KS11,0.014827982487688018,0.007413991243844009,0.007413991243844009,0.00372716973720141,3.594347042223944e-15
confirmation,000001.SS+^HSI->^DJI+^N100,0;6,4;9,000001.SS;^HSI,^DJI;^N100,0.008025777801229594,0.004012888900614797,0.004012888900614797,0.0020112739917241746,4.602221381766469e-15
confirmation,000001.SS+^HSI->^DJI+^N225,0;6,4;10,000001.SS;^HSI,^DJI;^N225,0.02958299141941012,0.01479149570970506,0.01479149570970506,0.007440054357078011,3.469446951953614e-18
confirmation,000001.SS+^HSI->^DJI+^NZ50,0;6,4;11,000001.SS;^HSI,^DJI;^NZ50,0.014159638380075279,0.0070798191900376395,0.0070798191900376395,0.0035542041401911617,-2.688821387764051e-16
confirmation,000001.SS+^HSI->^DJI+^STI,0;6,4;12,000001.SS;^HSI,^DJI;^STI,0.011008504022345988,0.005504252011172994,0.005504252011172994,0.0027598560777339757,4.442626821976603e-15
confirmation,000001.SS+^HSI->^DJI+^STOXX50E,0;6,4;13,000001.SS;^HSI,^DJI;^STOXX50E,0.0075556632554238945,0.0037778316277119472,0.0037778316277119472,0.0018941264778153442,-2.4641746976250545e-15
confirmation,000001.SS+^HSI->^GSPC+^IXIC,0;6,5;7,000001.SS;^HSI,^GSPC;^IXIC,0.008501753200611972,0.004250876600305986,0.004250876600305986,0.0021319812998805854,-2.805047860654497e-14
confirmation,000001.SS+^HSI->^GSPC+^KS11,0;6,5;8,000001.SS;^HSI,^GSPC;^KS11,0.014690142701557107,0.007345071350778554,0.007345071350778554,0.003692009158086165,-2.813721478034381e-15
confirmation,000001.SS+^HSI->^GSPC+^N100,0;6,5;9,000001.SS;^HSI,^GSPC;^N100,0.008749615848564929,0.0043748079242824645,0.0043748079242824645,0.0021934052678221406,-5.620504062164855e-16
confirmation,000001.SS+^HSI->^GSPC+^N225,0;6,5;10,000001.SS;^HSI,^GSPC;^N225,0.03298059695150357,0.016490298475751786,0.016490298475751786,0.00830229115932607,-6.869504964868156e-16
confirmation,000001.SS+^HSI->^GSPC+^NZ50,0;6,5;11,000001.SS;^HSI,^GSPC;^NZ50,0.015112001571882416,0.007556000785941208,0.007556000785941208,0.003793040100548571,-8.482797797526587e-16
confirmation,000001.SS+^HSI->^GSPC+^STI,0;6,5;12,000001.SS;^HSI,^GSPC;^STI,0.013057028828431072,0.006528514414215536,0.006528514414215536,0.0032754382489836517,1.3357370765021415e-16
confirmation,000001.SS+^HSI->^GSPC+^STOXX50E,0;6,5;13,000001.SS;^HSI,^GSPC;^STOXX50E,0.00832795326806135,0.004163976634030675,0.004163976634030675,0.0020881909204496225,-3.2439329000766293e-16
confirmation,000001.SS+^HSI->^IXIC+^KS11,0;6,7;8,000001.SS;^HSI,^IXIC;^KS11,0.014439004767702102,0.007219502383851051,0.007219502383851051,0.0036277173769590308,1.474514954580286e-15
confirmation,000001.SS+^HSI->^IXIC+^N100,0;6,7;9,000001.SS;^HSI,^IXIC;^N100,0.007829224905925969,0.0039146124529629844,0.0039146124529629844,0.001961653665009184,-3.6203678943635964e-15
confirmation,000001.SS+^HSI->^IXIC+^N225,0;6,7;10,000001.SS;^HSI,^IXIC;^N225,0.03298146712251082,0.01649073356125541,0.01649073356125541,0.008304623820133588,1.9637069748057456e-15
confirmation,000001.SS+^HSI->^IXIC+^NZ50,0;6,7;11,000001.SS;^HSI,^IXIC;^NZ50,0.016059769022721326,0.008029884511360663,0.008029884511360663,0.0040295789041683815,-2.0712598303163077e-15
confirmation,000001.SS+^HSI->^IXIC+^STI,0;6,7;12,000001.SS;^HSI,^IXIC;^STI,0.012585318471757034,0.006292659235878517,0.006292659235878517,0.003156188746999962,-3.913536161803677e-15
confirmation,000001.SS+^HSI->^IXIC+^STOXX50E,0;6,7;13,000001.SS;^HSI,^IXIC;^STOXX50E,0.007291897842058859,0.0036459489210294294,0.0036459489210294294,0.0018277811822066826,-1.708702623837155e-16
confirmation,000001.SS+^HSI->^KS11+^N100,0;6,8;9,000001.SS;^HSI,^KS11;^N100,0.010722619447228965,0.0053613097236144824,0.0053613097236144824,0.0026911401652959326,-3.0184188481996443e-16
confirmation,000001.SS+^HSI->^KS11+^N225,0;6,8;10,000001.SS;^HSI,^KS11;^N225,0.014440807036407932,0.007220403518203966,0.007220403518203966,0.003624391258790224,1.904726376622534e-15
confirmation,000001.SS+^HSI->^KS11+^NZ50,0;6,8;11,000001.SS;^HSI,^KS11;^NZ50,0.015212138270960907,0.007606069135480453,0.007606069135480453,0.003824199439622811,-4.631711680858075e-16
confirmation,000001.SS+^HSI->^KS11+^STI,0;6,8;12,000001.SS;^HSI,^KS11;^STI,0.008422890184828447,0.004211445092414223,0.004211445092414223,0.0021123627318652997,9.218320551340753e-15
confirmation,000001.SS+^HSI->^KS11+^STOXX50E,0;6,8;13,000001.SS;^HSI,^KS11;^STOXX50E,0.012651227863724301,0.006325613931862151,0.006325613931862151,0.0031771891063308183,3.953434801751143e-15
confirmation,000001.SS+^HSI->^N100+^N225,0;6,9;10,000001.SS;^HSI,^N100;^N225,0.029200078185223077,0.014600039092611539,0.014600039092611539,0.0073780696488278535,-2.4390212072233908e-15
confirmation,000001.SS+^HSI->^N100+^NZ50,0;6,9;11,000001.SS;^HSI,^N100;^NZ50,0.013784023180519966,0.006892011590259983,0.006892011590259983,0.003463629330564701,3.5197539327569416e-15
confirmation,000001.SS+^HSI->^N100+^STI,0;6,9;12,000001.SS;^HSI,^N100;^STI,0.006990117495245585,0.0034950587476227923,0.0034950587476227923,0.0017508853918719626,3.690624195140657e-15
confirmation,000001.SS+^HSI->^N100+^STOXX50E,0;6,9;13,000001.SS;^HSI,^N100;^STOXX50E,0.017720126056691043,0.008860063028345522,0.008860063028345522,0.0044566491877132625,-1.2722461972813903e-14
confirmation,000001.SS+^HSI->^N225+^NZ50,0;6,10;11,000001.SS;^HSI,^N225;^NZ50,0.013178158081025515,0.0065890790405127575,0.0065890790405127575,0.0033072519841046335,6.612765890423589e-15
confirmation,000001.SS+^HSI->^N225+^STI,0;6,10;12,000001.SS;^HSI,^N225;^STI,0.007887275259651716,0.003943637629825858,0.003943637629825858,0.0019767358252113596,-1.8388068845354155e-16
confirmation,000001.SS+^HSI->^N225+^STOXX50E,0;6,10;13,000001.SS;^HSI,^N225;^STOXX50E,0.032302496531467995,0.016151248265733997,0.016151248265733997,0.008166625553493609,-2.8657631823136853e-15
