,000001.SS,399001.SZ,IMOEX.ME,^AXJO,^DJI,^GSPC,^HSI,^IXIC,^KS11,^N100,^N225,^NZ50,^STI,^STOXX50E
49,0.017352753815190525,0.03171504248203405,-0.006002385928022491,0.003690166927963645,0.0009186522770541217,-0.001261768616611647,0.011602964459985543,0.0003810123088587858,0.00043613343551296424,0.004414880797799725,0.017258740259896044,0.00786106748547688,0.006413061852820867,0.0058970590058677885
50,0.001701261649471597,-0.009453574501167239,-0.0055102183985802355,-0.014392948858516164,0.0012991886204627434,-0.0018386309343174645,-0.007198239451913224,-0.0045595559397231256,-0.0011668742110071406,-0.006944729673599603,-0.006793441040242598,0.001672124968866484,-0.0026800744741573013,-0.008043315211237356
51,0.0021141160101878498,-0.01104450043452232,0.00866283805758794,0.0014857872863114352,0.004293603391088752,0.00558472788177955,-0.0015325782757091844,0.007437436831313704,0.0024994771861690523,-0.0008944675263924395,-0.008367003157767172,-0.002261641981410989,0.0016785061476767282,-0.0016836986259729514
52,0.011913747546504538,0.03352393643891638,0.010414841622372606,0.009565395737645588,0.008948222446131027,0.006573583068596456,0.012075819581109926,0.0023105294318988,0.006606296606353368,-0.0028031524963632037,-0.002245204572050241,0.001597123792588917,0.012563957915040724,-0.006207877472139245
53,0.0171738098807257,0.03361423862742896,0.012211000685618423,0.0028788484948982784,0.006886999431285901,0.004395967251025645,0.008151521199755152,0.004317307884006638,0.002075322732451035,0.006547575555132745,-0.012570743324612721,0.007585092602273136,0.009203543499813449,0.005462991351071977
54,0.021310686645309218,0.026077535797094598,-0.004986245564749581,-0.00318850085849931,0.0012245646982389502,0.0009850919042930784,0.0006054549692482425,0.0027529169945061938,-0.0011853625046462923,-0.004697021451659289,0.0,0.0027801495261225995,-0.009023008112734487,-0.0036015191255795997
55,-0.006460119428968625,-0.004827823144919918,-0.0005409860528944321,0.0,-0.002346096209073778,-0.0008777728967723775,-0.0008415967482058306,0.0026561458650675718,0.003536903180791917,0.00040180201805917193,0.019171923540792335,0.0033533384985720005,-1.3899219135637964e-05,0.0008065446133951326
56,0.0035268314969112424,0.00945814389324795,-0.012465248599703216,-0.0047144386320532305,-0.004559227145433553,-0.00640650953066757,-0.0024959828676784923,-0.011011045560167076,-0.0008467400755023391,0.0006999298675065546,-0.0027941849243706685,0.0006930286882305126,0.00046162192459675566,-0.0028915559224493848
57,-0.016409869196674087,-0.015314355625655196,-0.007057153956149698,-0.011362682145342973,0.000750500052516756,-0.0003781417793762287,-0.013165012677461618,0.0009725344990041407,-0.004596751444642777,-0.01749558104936,-0.00641133964472651,-0.0009481830158470927,-0.012074803661898947,-0.01847408877759449
58,0.006113053580440564,0.005430714609188314,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010881773330364553,0.0,0.00651541829887492,0.0,0.0,0.0
59,-0.007177427420478111,-0.006096059729728154,-0.009343490098117968,0.0,0.001121799115022526,0.0005451068880724108,0.0,-0.0014066578723372913,-0.0006403971124004926,0.0,0.0077112419645413155,0.0,-0.006023553784149094,0.0
60,-0.012926442540353023,-0.01788129300850194,-0.0022249819903681356,-0.01580022239515877,0.005557189045989119,0.008778012054237117,0.0010164793522182691,0.016608448375787788,0.0062200831043597304,0.007859968591794164,-0.0018015038012322293,0.002066182237342673,-0.003968575404922348,0.00605520790758618
61,0.02730118098681178,0.034177976989592906,0.012334212256163823,0.001158246884410019,0.004727099380822608,0.004340879993566027,0.021234371805766372,0.004666564974423082,0.003617662158648116,0.015308892508835825,-0.01321690240504303,0.005650305270316736,0.01886959395453136,0.012970978232223374
62,0.0010891788316254036,0.0009262493369828206,0.0016313696621335083,0.014366497860732963,-0.0017835457777568564,-0.0020418423596204605,-0.0012838553267471298,0.0001150119181989595,-0.003146603302023543,-0.014186143637437532,-0.007152199803108772,0.005682195233706722,-0.011159343250717768,-0.012951072593885726
63,0.0018674792244350868,-0.007268524795879472,-0.007714798620032326,-0.016544366722149206,0.0060691680888123045,0.0063109590665995086,-0.013459930894450522,0.009135010267732113,-0.011225954278531347,-0.012033995997802194,-0.03611927626110756,-0.006597119197870427,-0.007919591921971225,-0.01733782344243462
64,0.0,0.0,0.005301601566602976,-0.0008204544421399618,-0.0031382177332552885,-0.003213480045854311,0.0,-0.004637872131482368,0.0027324342763250797,0.003249679395828764,-0.0025329143420478317,0.005290093058079037,0.00596414371023446,0.0030428249751306424
65,0.014362054744221808,0.024798618256133054,-0.005129303046402356,-0.01429501129756261,-0.007565314852975291,-0.01019629841179448,-0.015828856186022477,-0.009833882979920716,-0.008235041314753389,-0.019539553608342253,-0.024514544896184987,-0.004129464550173267,-0.01221751404273519,-0.02458161614543819
66,-0.0008103012777596064,0.004088363163413433,0.0016571769646418488,0.004356510831444282,0.006383514092442866,0.010452797932012814,0.001469402224755001,0.01572849391344988,0.004361890665982138,0.005897307139346886,-0.0011103957280074184,0.002744960984811584,0.0036813175420506994,0.006555526801466982
67,-0.013920685559110524,-0.016894237081878316,-0.0007099012147717687,0.003673101064597617,-0.009875273734747836,-0.01204807397000529,0.0029343667018988384,-0.014812314764515833,0.0013028805809467414,-0.007529060190336168,0.002191596161738474,0.0031075989184650155,0.0008320549523421761,-0.013074220312638829
68,-0.007829319020244085,-0.008733111585073061,0.009860600419559162,-0.005352628891484912,0.001993228135669156,0.0027827026046169934,0.005135775183498836,0.00047836063473738477,-0.0009325868736311804,0.011861603035107748,0.004540812437756614,-0.00370030116988751,-0.0018748151174339256,0.013974313138069405
